WINDOW	CHROM	CHROM_WINDOW	STRAIN	GROUP	MEAN_COVERAGE	MEDIAN_COVERAGE	GENE_COUNT
77	Supercontig_1.2	15	A3.U3G	A3.U3G	0.85	0.86	20
77	Supercontig_1.2	15	A4.U3B	A4.U3B	0.94	0.94	20
77	Supercontig_1.2	15	A5.U10D	A5.U10D	0.87	0.88	20
77	Supercontig_1.2	15	A6.U5C	A6.U5C	0.93	0.95	20
77	Supercontig_1.2	15	A7.U3E	A7.U3E	0.94	0.94	20
77	Supercontig_1.2	15	A8.U2E	A8.U2E	0.88	0.89	20
77	Supercontig_1.2	15	A9.L3D	A9.L3D	0.92	0.94	20
77	Supercontig_1.2	15	ATCC42720	ATCC42720	0.80	0.80	20
77	Supercontig_1.2	15	B16.1310D	B16.1310D	0.82	0.82	20
77	Supercontig_1.2	15	B17.1311G	B17.1311G	0.80	0.81	20
77	Supercontig_1.2	15	B18.1312G	B18.1312G	0.83	0.84	20
77	Supercontig_1.2	15	B19.1310A	B19.1310A	0.85	0.85	20
77	Supercontig_1.2	15	B20.1311A	B20.1311A	0.82	0.82	20
77	Supercontig_1.2	15	B21.1312A	B21.1312A	0.85	0.86	20
77	Supercontig_1.2	15	B22.134E	B22.134E	0.81	0.81	20
77	Supercontig_1.2	15	B23.133H	B23.133H	0.84	0.85	20
77	Supercontig_1.2	15	B24.133F	B24.133F	0.87	0.87	20
77	Supercontig_1.2	15	B25.135C	B25.135C	0.84	0.85	20
77	Supercontig_1.2	15	B26.131A	B26.131A	0.82	0.81	20
77	Supercontig_1.2	15	B27.136A	B27.136A	0.88	0.89	20
77	Supercontig_1.2	15	B28.13UM	B28.13UM	0.78	0.77	20
77	Supercontig_1.2	15	B29.13MM	B29.13MM	0.78	0.79	20
77	Supercontig_1.2	15	C10.9M3	C10.9M3	0.75	0.75	20
77	Supercontig_1.2	15	C11.9M41	C11.9M41	0.74	0.75	20
77	Supercontig_1.2	15	C12.9U1	C12.9U1	0.69	0.69	20
77	Supercontig_1.2	15	C13.9U2	C13.9U2	0.90	0.90	20
77	Supercontig_1.2	15	C14.9U3	C14.9U3	0.81	0.82	20
77	Supercontig_1.2	15	C15.9U4s	C15.9U4s	0.85	0.85	20
77	Supercontig_1.2	15	C30.13LM	C30.13LM	0.84	0.84	20
77	Supercontig_1.2	15	C31.13MP	C31.13MP	0.67	0.68	20
77	Supercontig_1.2	15	C4.9L1	C4.9L1	0.79	0.79	20
77	Supercontig_1.2	15	C5.9L2	C5.9L2	0.76	0.76	20
77	Supercontig_1.2	15	C6.9L3	C6.9L3	0.75	0.74	20
77	Supercontig_1.2	15	C7.9L4	C7.9L4	0.77	0.78	20
77	Supercontig_1.2	15	C8.9M1	C8.9M1	0.76	0.77	20
77	Supercontig_1.2	15	C9.9M2	C9.9M2	0.84	0.85	20
77	Supercontig_1.2	15	ctl1.AL1B	ctl1.AL1B	0.88	0.89	20
77	Supercontig_1.2	15	ctl2.AL1B	ctl2.AL1B	0.89	0.90	20
77	Supercontig_1.2	15	ctl3.C9L1	ctl3.C9L1	0.82	0.82	20
78	Supercontig_1.2	16	A10.L4C	A10.L4C	0.96	0.96	20
78	Supercontig_1.2	16	A11.L11G	A11.L11G	0.86	0.85	20
78	Supercontig_1.2	16	A12.L10B	A12.L10B	0.94	0.93	20
78	Supercontig_1.2	16	A13.L3B	A13.L3B	0.94	0.94	20
78	Supercontig_1.2	16	A14.L4E	A14.L4E	0.95	0.94	20
78	Supercontig_1.2	16	A15.L4G	A15.L4G	0.94	0.94	20
78	Supercontig_1.2	16	A16.L7C	A16.L7C	0.92	0.91	20
78	Supercontig_1.2	16	A17.L1B	A17.L1B	0.93	0.94	20
78	Supercontig_1.2	16	A18.S4H	A18.S4H	0.87	0.87	20
78	Supercontig_1.2	16	A19.S3B	A19.S3B	0.88	0.88	20
78	Supercontig_1.2	16	A2.U10A	A2.U10A	0.88	0.88	20
78	Supercontig_1.2	16	A20.S1E	A20.S1E	0.92	0.92	20
78	Supercontig_1.2	16	A21.S8A	A21.S8A	0.88	0.88	20
78	Supercontig_1.2	16	A22.UpperP	A22.UpperP	0.92	0.93	20
78	Supercontig_1.2	16	A23.LowerP	A23.LowerP	0.93	0.93	20
78	Supercontig_1.2	16	A24.SputuP	A24.SputuP	0.89	0.91	20
78	Supercontig_1.2	16	A3.U3G	A3.U3G	0.83	0.83	20
78	Supercontig_1.2	16	A4.U3B	A4.U3B	0.92	0.92	20
78	Supercontig_1.2	16	A5.U10D	A5.U10D	0.84	0.83	20
78	Supercontig_1.2	16	A6.U5C	A6.U5C	0.92	0.91	20
78	Supercontig_1.2	16	A7.U3E	A7.U3E	0.93	0.94	20
78	Supercontig_1.2	16	A8.U2E	A8.U2E	0.85	0.85	20
78	Supercontig_1.2	16	A9.L3D	A9.L3D	0.92	0.93	20
78	Supercontig_1.2	16	ATCC42720	ATCC42720	0.80	0.79	20
78	Supercontig_1.2	16	B16.1310D	B16.1310D	0.84	0.84	20
78	Supercontig_1.2	16	B17.1311G	B17.1311G	0.78	0.78	20
78	Supercontig_1.2	16	B18.1312G	B18.1312G	0.84	0.84	20
78	Supercontig_1.2	16	B19.1310A	B19.1310A	0.86	0.86	20
78	Supercontig_1.2	16	B20.1311A	B20.1311A	0.81	0.81	20
78	Supercontig_1.2	16	B21.1312A	B21.1312A	0.85	0.85	20
78	Supercontig_1.2	16	B22.134E	B22.134E	0.86	0.86	20
78	Supercontig_1.2	16	B23.133H	B23.133H	0.85	0.84	20
78	Supercontig_1.2	16	B24.133F	B24.133F	0.89	0.89	20
78	Supercontig_1.2	16	B25.135C	B25.135C	0.84	0.84	20
78	Supercontig_1.2	16	B26.131A	B26.131A	0.83	0.83	20
78	Supercontig_1.2	16	B27.136A	B27.136A	0.87	0.87	20
78	Supercontig_1.2	16	B28.13UM	B28.13UM	0.79	0.81	20
78	Supercontig_1.2	16	B29.13MM	B29.13MM	0.78	0.78	20
78	Supercontig_1.2	16	C10.9M3	C10.9M3	0.72	0.73	20
78	Supercontig_1.2	16	C11.9M41	C11.9M41	0.73	0.73	20
78	Supercontig_1.2	16	C12.9U1	C12.9U1	0.69	0.69	20
78	Supercontig_1.2	16	C13.9U2	C13.9U2	0.89	0.89	20
78	Supercontig_1.2	16	C14.9U3	C14.9U3	0.82	0.81	20
78	Supercontig_1.2	16	C15.9U4s	C15.9U4s	0.85	0.85	20
78	Supercontig_1.2	16	C30.13LM	C30.13LM	0.85	0.85	20
78	Supercontig_1.2	16	C31.13MP	C31.13MP	0.66	0.66	20
78	Supercontig_1.2	16	C4.9L1	C4.9L1	0.76	0.76	20
78	Supercontig_1.2	16	C5.9L2	C5.9L2	0.76	0.77	20
78	Supercontig_1.2	16	C6.9L3	C6.9L3	0.74	0.74	20
78	Supercontig_1.2	16	C7.9L4	C7.9L4	0.77	0.76	20
78	Supercontig_1.2	16	C8.9M1	C8.9M1	0.73	0.73	20
78	Supercontig_1.2	16	C9.9M2	C9.9M2	0.84	0.83	20
78	Supercontig_1.2	16	ctl1.AL1B	ctl1.AL1B	0.88	0.89	20
78	Supercontig_1.2	16	ctl2.AL1B	ctl2.AL1B	0.88	0.88	20
78	Supercontig_1.2	16	ctl3.C9L1	ctl3.C9L1	0.82	0.82	20
79	Supercontig_1.2	17	A10.L4C	A10.L4C	0.93	0.92	20
79	Supercontig_1.2	17	A11.L11G	A11.L11G	0.85	0.84	20
79	Supercontig_1.2	17	A12.L10B	A12.L10B	0.96	0.95	20
79	Supercontig_1.2	17	A13.L3B	A13.L3B	0.93	0.93	20
79	Supercontig_1.2	17	A14.L4E	A14.L4E	0.94	0.93	20
79	Supercontig_1.2	17	A15.L4G	A15.L4G	0.93	0.94	20
79	Supercontig_1.2	17	A16.L7C	A16.L7C	0.94	0.93	20
79	Supercontig_1.2	17	A17.L1B	A17.L1B	0.93	0.94	20
79	Supercontig_1.2	17	A18.S4H	A18.S4H	0.86	0.86	20
79	Supercontig_1.2	17	A19.S3B	A19.S3B	0.88	0.89	20
79	Supercontig_1.2	17	A2.U10A	A2.U10A	0.87	0.87	20
79	Supercontig_1.2	17	A20.S1E	A20.S1E	0.90	0.89	20
79	Supercontig_1.2	17	A21.S8A	A21.S8A	0.86	0.85	20
79	Supercontig_1.2	17	A22.UpperP	A22.UpperP	0.92	0.93	20
79	Supercontig_1.2	17	A23.LowerP	A23.LowerP	0.91	0.91	20
79	Supercontig_1.2	17	A24.SputuP	A24.SputuP	0.90	0.91	20
79	Supercontig_1.2	17	A3.U3G	A3.U3G	0.81	0.80	20
79	Supercontig_1.2	17	A4.U3B	A4.U3B	0.91	0.92	20
79	Supercontig_1.2	17	A5.U10D	A5.U10D	0.81	0.82	20
79	Supercontig_1.2	17	A6.U5C	A6.U5C	0.90	0.90	20
79	Supercontig_1.2	17	A7.U3E	A7.U3E	0.92	0.92	20
79	Supercontig_1.2	17	A8.U2E	A8.U2E	0.86	0.86	20
79	Supercontig_1.2	17	A9.L3D	A9.L3D	0.91	0.92	20
79	Supercontig_1.2	17	ATCC42720	ATCC42720	0.80	0.81	20
79	Supercontig_1.2	17	B16.1310D	B16.1310D	0.87	0.87	20
79	Supercontig_1.2	17	B17.1311G	B17.1311G	0.77	0.77	20
79	Supercontig_1.2	17	B18.1312G	B18.1312G	0.85	0.85	20
79	Supercontig_1.2	17	B19.1310A	B19.1310A	0.86	0.87	20
79	Supercontig_1.2	17	B20.1311A	B20.1311A	0.81	0.81	20
79	Supercontig_1.2	17	B21.1312A	B21.1312A	0.87	0.86	20
79	Supercontig_1.2	17	B22.134E	B22.134E	0.89	0.88	20
79	Supercontig_1.2	17	B23.133H	B23.133H	0.86	0.85	20
79	Supercontig_1.2	17	B24.133F	B24.133F	0.91	0.91	20
79	Supercontig_1.2	17	B25.135C	B25.135C	0.85	0.86	20
79	Supercontig_1.2	17	B26.131A	B26.131A	0.82	0.82	20
79	Supercontig_1.2	17	B27.136A	B27.136A	0.89	0.89	20
79	Supercontig_1.2	17	B28.13UM	B28.13UM	0.82	0.82	20
79	Supercontig_1.2	17	B29.13MM	B29.13MM	0.80	0.80	20
79	Supercontig_1.2	17	C10.9M3	C10.9M3	0.72	0.72	20
79	Supercontig_1.2	17	C11.9M41	C11.9M41	0.74	0.75	20
79	Supercontig_1.2	17	C12.9U1	C12.9U1	0.71	0.71	20
79	Supercontig_1.2	17	C13.9U2	C13.9U2	0.91	0.90	20
79	Supercontig_1.2	17	C14.9U3	C14.9U3	0.82	0.81	20
79	Supercontig_1.2	17	C15.9U4s	C15.9U4s	0.87	0.86	20
79	Supercontig_1.2	17	C30.13LM	C30.13LM	0.86	0.86	20
79	Supercontig_1.2	17	C31.13MP	C31.13MP	0.65	0.64	20
79	Supercontig_1.2	17	C4.9L1	C4.9L1	0.77	0.76	20
79	Supercontig_1.2	17	C5.9L2	C5.9L2	0.74	0.74	20
79	Supercontig_1.2	17	C6.9L3	C6.9L3	0.76	0.77	20
79	Supercontig_1.2	17	C7.9L4	C7.9L4	0.77	0.77	20
79	Supercontig_1.2	17	C8.9M1	C8.9M1	0.72	0.72	20
79	Supercontig_1.2	17	C9.9M2	C9.9M2	0.85	0.84	20
79	Supercontig_1.2	17	ctl1.AL1B	ctl1.AL1B	0.88	0.87	20
79	Supercontig_1.2	17	ctl2.AL1B	ctl2.AL1B	0.87	0.88	20
79	Supercontig_1.2	17	ctl3.C9L1	ctl3.C9L1	0.82	0.82	20
80	Supercontig_1.2	18	A10.L4C	A10.L4C	0.91	0.91	20
80	Supercontig_1.2	18	A11.L11G	A11.L11G	0.83	0.84	20
80	Supercontig_1.2	18	A12.L10B	A12.L10B	0.88	0.91	20
80	Supercontig_1.2	18	A13.L3B	A13.L3B	0.92	0.92	20
80	Supercontig_1.2	18	A14.L4E	A14.L4E	0.92	0.94	20
80	Supercontig_1.2	18	A15.L4G	A15.L4G	0.90	0.90	20
80	Supercontig_1.2	18	A16.L7C	A16.L7C	0.93	0.94	20
80	Supercontig_1.2	18	A17.L1B	A17.L1B	0.91	0.92	20
80	Supercontig_1.2	18	A18.S4H	A18.S4H	0.84	0.84	20
80	Supercontig_1.2	18	A19.S3B	A19.S3B	0.85	0.86	20
80	Supercontig_1.2	18	A2.U10A	A2.U10A	0.85	0.87	20
80	Supercontig_1.2	18	A20.S1E	A20.S1E	0.87	0.88	20
80	Supercontig_1.2	18	A21.S8A	A21.S8A	0.84	0.87	20
80	Supercontig_1.2	18	A22.UpperP	A22.UpperP	0.87	0.89	20
80	Supercontig_1.2	18	A23.LowerP	A23.LowerP	0.88	0.91	20
80	Supercontig_1.2	18	A24.SputuP	A24.SputuP	0.88	0.91	20
80	Supercontig_1.2	18	A3.U3G	A3.U3G	0.80	0.81	20
80	Supercontig_1.2	18	A4.U3B	A4.U3B	0.87	0.90	20
80	Supercontig_1.2	18	A5.U10D	A5.U10D	0.79	0.81	20
80	Supercontig_1.2	18	A6.U5C	A6.U5C	0.88	0.89	20
80	Supercontig_1.2	18	A7.U3E	A7.U3E	0.90	0.91	20
80	Supercontig_1.2	18	A8.U2E	A8.U2E	0.83	0.86	20
80	Supercontig_1.2	18	A9.L3D	A9.L3D	0.89	0.90	20
80	Supercontig_1.2	18	ATCC42720	ATCC42720	0.77	0.79	20
80	Supercontig_1.2	18	B16.1310D	B16.1310D	0.87	0.88	20
80	Supercontig_1.2	18	B17.1311G	B17.1311G	0.75	0.75	20
80	Supercontig_1.2	18	B18.1312G	B18.1312G	0.84	0.85	20
80	Supercontig_1.2	18	B19.1310A	B19.1310A	0.85	0.86	20
80	Supercontig_1.2	18	B20.1311A	B20.1311A	0.80	0.81	20
80	Supercontig_1.2	18	B21.1312A	B21.1312A	0.85	0.86	20
80	Supercontig_1.2	18	B22.134E	B22.134E	0.89	0.90	20
80	Supercontig_1.2	18	B23.133H	B23.133H	0.84	0.85	20
80	Supercontig_1.2	18	B24.133F	B24.133F	0.90	0.91	20
80	Supercontig_1.2	18	B25.135C	B25.135C	0.81	0.81	20
80	Supercontig_1.2	18	B26.131A	B26.131A	0.83	0.85	20
80	Supercontig_1.2	18	B27.136A	B27.136A	0.87	0.88	20
80	Supercontig_1.2	18	B28.13UM	B28.13UM	0.80	0.80	20
80	Supercontig_1.2	18	B29.13MM	B29.13MM	0.79	0.79	20
80	Supercontig_1.2	18	C10.9M3	C10.9M3	0.66	0.67	20
80	Supercontig_1.2	18	C11.9M41	C11.9M41	0.71	0.72	20
80	Supercontig_1.2	18	C12.9U1	C12.9U1	0.71	0.71	20
80	Supercontig_1.2	18	C13.9U2	C13.9U2	0.88	0.89	20
80	Supercontig_1.2	18	C14.9U3	C14.9U3	0.80	0.82	20
80	Supercontig_1.2	18	C15.9U4s	C15.9U4s	0.84	0.84	20
80	Supercontig_1.2	18	C30.13LM	C30.13LM	0.83	0.85	20
80	Supercontig_1.2	18	C31.13MP	C31.13MP	0.61	0.61	20
80	Supercontig_1.2	18	C4.9L1	C4.9L1	0.73	0.75	20
80	Supercontig_1.2	18	C5.9L2	C5.9L2	0.69	0.70	20
80	Supercontig_1.2	18	C6.9L3	C6.9L3	0.74	0.75	20
80	Supercontig_1.2	18	C7.9L4	C7.9L4	0.74	0.74	20
80	Supercontig_1.2	18	C8.9M1	C8.9M1	0.67	0.67	20
80	Supercontig_1.2	18	C9.9M2	C9.9M2	0.80	0.81	20
80	Supercontig_1.2	18	ctl1.AL1B	ctl1.AL1B	0.86	0.87	20
80	Supercontig_1.2	18	ctl2.AL1B	ctl2.AL1B	0.86	0.88	20
80	Supercontig_1.2	18	ctl3.C9L1	ctl3.C9L1	0.81	0.81	20
81	Supercontig_1.2	19	A10.L4C	A10.L4C	0.96	0.96	20
81	Supercontig_1.2	19	A11.L11G	A11.L11G	0.85	0.85	20
81	Supercontig_1.2	19	A12.L10B	A12.L10B	0.96	0.95	20
81	Supercontig_1.2	19	A13.L3B	A13.L3B	0.96	0.97	20
81	Supercontig_1.2	19	A14.L4E	A14.L4E	0.96	0.95	20
81	Supercontig_1.2	19	A15.L4G	A15.L4G	0.96	0.95	20
81	Supercontig_1.2	19	A16.L7C	A16.L7C	1.00	0.98	20
81	Supercontig_1.2	19	A17.L1B	A17.L1B	0.99	0.97	20
81	Supercontig_1.2	19	A18.S4H	A18.S4H	0.89	0.88	20
81	Supercontig_1.2	19	A19.S3B	A19.S3B	0.89	0.90	20
81	Supercontig_1.2	19	A2.U10A	A2.U10A	0.90	0.90	20
81	Supercontig_1.2	19	A20.S1E	A20.S1E	0.94	0.94	20
81	Supercontig_1.2	19	A21.S8A	A21.S8A	0.88	0.89	20
81	Supercontig_1.2	19	A22.UpperP	A22.UpperP	0.92	0.93	20
81	Supercontig_1.2	19	A23.LowerP	A23.LowerP	0.92	0.93	20
81	Supercontig_1.2	19	A24.SputuP	A24.SputuP	0.89	0.90	20
81	Supercontig_1.2	19	A3.U3G	A3.U3G	0.82	0.83	20
81	Supercontig_1.2	19	A4.U3B	A4.U3B	0.93	0.93	20
81	Supercontig_1.2	19	A5.U10D	A5.U10D	0.83	0.83	20
81	Supercontig_1.2	19	A6.U5C	A6.U5C	0.92	0.91	20
81	Supercontig_1.2	19	A7.U3E	A7.U3E	0.93	0.94	20
81	Supercontig_1.2	19	A8.U2E	A8.U2E	0.86	0.86	20
81	Supercontig_1.2	19	A9.L3D	A9.L3D	0.90	0.90	20
81	Supercontig_1.2	19	ATCC42720	ATCC42720	0.78	0.77	20
81	Supercontig_1.2	19	B16.1310D	B16.1310D	0.91	0.92	20
81	Supercontig_1.2	19	B17.1311G	B17.1311G	0.76	0.76	20
81	Supercontig_1.2	19	B18.1312G	B18.1312G	0.89	0.89	20
81	Supercontig_1.2	19	B19.1310A	B19.1310A	0.87	0.87	20
81	Supercontig_1.2	19	B20.1311A	B20.1311A	0.82	0.82	20
81	Supercontig_1.2	19	B21.1312A	B21.1312A	0.90	0.90	20
81	Supercontig_1.2	19	B22.134E	B22.134E	0.93	0.92	20
81	Supercontig_1.2	19	B23.133H	B23.133H	0.88	0.87	20
81	Supercontig_1.2	19	B24.133F	B24.133F	0.93	0.93	20
81	Supercontig_1.2	19	B25.135C	B25.135C	0.85	0.85	20
81	Supercontig_1.2	19	B26.131A	B26.131A	0.84	0.84	20
81	Supercontig_1.2	19	B27.136A	B27.136A	0.90	0.89	20
81	Supercontig_1.2	19	B28.13UM	B28.13UM	0.86	0.85	20
81	Supercontig_1.2	19	B29.13MM	B29.13MM	0.85	0.85	20
81	Supercontig_1.2	19	C10.9M3	C10.9M3	0.67	0.67	20
81	Supercontig_1.2	19	C11.9M41	C11.9M41	0.75	0.75	20
81	Supercontig_1.2	19	C12.9U1	C12.9U1	0.75	0.75	20
81	Supercontig_1.2	19	C13.9U2	C13.9U2	0.93	0.93	20
81	Supercontig_1.2	19	C14.9U3	C14.9U3	0.85	0.85	20
81	Supercontig_1.2	19	C15.9U4s	C15.9U4s	0.88	0.89	20
81	Supercontig_1.2	19	C30.13LM	C30.13LM	0.86	0.86	20
81	Supercontig_1.2	19	C31.13MP	C31.13MP	0.63	0.62	20
81	Supercontig_1.2	19	C4.9L1	C4.9L1	0.75	0.75	20
81	Supercontig_1.2	19	C5.9L2	C5.9L2	0.70	0.70	20
81	Supercontig_1.2	19	C6.9L3	C6.9L3	0.79	0.79	20
81	Supercontig_1.2	19	C7.9L4	C7.9L4	0.77	0.78	20
81	Supercontig_1.2	19	C8.9M1	C8.9M1	0.69	0.68	20
81	Supercontig_1.2	19	C9.9M2	C9.9M2	0.85	0.85	20
81	Supercontig_1.2	19	ctl1.AL1B	ctl1.AL1B	0.89	0.89	20
81	Supercontig_1.2	19	ctl2.AL1B	ctl2.AL1B	0.90	0.90	20
81	Supercontig_1.2	19	ctl3.C9L1	ctl3.C9L1	0.83	0.84	20
82	Supercontig_1.2	20	A10.L4C	A10.L4C	0.95	0.96	20
82	Supercontig_1.2	20	A11.L11G	A11.L11G	0.87	0.85	20
82	Supercontig_1.2	20	A12.L10B	A12.L10B	0.97	0.97	20
82	Supercontig_1.2	20	A13.L3B	A13.L3B	0.95	0.95	20
82	Supercontig_1.2	20	A14.L4E	A14.L4E	0.97	0.98	20
82	Supercontig_1.2	20	A15.L4G	A15.L4G	0.97	0.98	20
82	Supercontig_1.2	20	A16.L7C	A16.L7C	0.97	0.97	20
82	Supercontig_1.2	20	A17.L1B	A17.L1B	0.95	0.95	20
82	Supercontig_1.2	20	A18.S4H	A18.S4H	0.87	0.86	20
82	Supercontig_1.2	20	A19.S3B	A19.S3B	0.89	0.89	20
82	Supercontig_1.2	20	A2.U10A	A2.U10A	0.92	0.91	20
82	Supercontig_1.2	20	A20.S1E	A20.S1E	0.93	0.93	20
82	Supercontig_1.2	20	A21.S8A	A21.S8A	0.88	0.87	20
82	Supercontig_1.2	20	A22.UpperP	A22.UpperP	0.93	0.93	20
82	Supercontig_1.2	20	A23.LowerP	A23.LowerP	0.93	0.92	20
82	Supercontig_1.2	20	A24.SputuP	A24.SputuP	0.92	0.91	20
82	Supercontig_1.2	20	A3.U3G	A3.U3G	0.83	0.83	20
82	Supercontig_1.2	20	A4.U3B	A4.U3B	0.96	0.95	20
82	Supercontig_1.2	20	A5.U10D	A5.U10D	0.84	0.82	20
82	Supercontig_1.2	20	A6.U5C	A6.U5C	0.93	0.93	20
82	Supercontig_1.2	20	A7.U3E	A7.U3E	0.94	0.94	20
82	Supercontig_1.2	20	A8.U2E	A8.U2E	0.89	0.90	20
82	Supercontig_1.2	20	A9.L3D	A9.L3D	0.93	0.93	20
82	Supercontig_1.2	20	ATCC42720	ATCC42720	0.78	0.77	20
82	Supercontig_1.2	20	B16.1310D	B16.1310D	0.92	0.92	20
82	Supercontig_1.2	20	B17.1311G	B17.1311G	0.75	0.75	20
82	Supercontig_1.2	20	B18.1312G	B18.1312G	0.89	0.89	20
82	Supercontig_1.2	20	B19.1310A	B19.1310A	0.87	0.86	20
82	Supercontig_1.2	20	B20.1311A	B20.1311A	0.84	0.84	20
82	Supercontig_1.2	20	B21.1312A	B21.1312A	0.89	0.90	20
82	Supercontig_1.2	20	B22.134E	B22.134E	0.92	0.92	20
82	Supercontig_1.2	20	B23.133H	B23.133H	0.89	0.89	20
82	Supercontig_1.2	20	B24.133F	B24.133F	0.93	0.93	20
82	Supercontig_1.2	20	B25.135C	B25.135C	0.85	0.85	20
82	Supercontig_1.2	20	B26.131A	B26.131A	0.86	0.85	20
82	Supercontig_1.2	20	B27.136A	B27.136A	0.89	0.89	20
82	Supercontig_1.2	20	B28.13UM	B28.13UM	0.81	0.80	20
82	Supercontig_1.2	20	B29.13MM	B29.13MM	0.83	0.83	20
82	Supercontig_1.2	20	C10.9M3	C10.9M3	0.65	0.66	20
82	Supercontig_1.2	20	C11.9M41	C11.9M41	0.74	0.74	20
82	Supercontig_1.2	20	C12.9U1	C12.9U1	0.73	0.75	20
82	Supercontig_1.2	20	C13.9U2	C13.9U2	0.92	0.92	20
82	Supercontig_1.2	20	C14.9U3	C14.9U3	0.84	0.84	20
82	Supercontig_1.2	20	C15.9U4s	C15.9U4s	0.89	0.89	20
82	Supercontig_1.2	20	C30.13LM	C30.13LM	0.86	0.86	20
82	Supercontig_1.2	20	C31.13MP	C31.13MP	0.60	0.60	20
82	Supercontig_1.2	20	C4.9L1	C4.9L1	0.72	0.73	20
82	Supercontig_1.2	20	C5.9L2	C5.9L2	0.67	0.67	20
82	Supercontig_1.2	20	C6.9L3	C6.9L3	0.78	0.77	20
82	Supercontig_1.2	20	C7.9L4	C7.9L4	0.76	0.76	20
82	Supercontig_1.2	20	C8.9M1	C8.9M1	0.64	0.65	20
82	Supercontig_1.2	20	C9.9M2	C9.9M2	0.83	0.83	20
82	Supercontig_1.2	20	ctl1.AL1B	ctl1.AL1B	0.90	0.91	20
82	Supercontig_1.2	20	ctl2.AL1B	ctl2.AL1B	0.88	0.88	20
82	Supercontig_1.2	20	ctl3.C9L1	ctl3.C9L1	0.82	0.83	20
83	Supercontig_1.2	21	A10.L4C	A10.L4C	0.92	0.93	20
83	Supercontig_1.2	21	A11.L11G	A11.L11G	0.84	0.85	20
83	Supercontig_1.2	21	A12.L10B	A12.L10B	0.91	0.92	20
83	Supercontig_1.2	21	A13.L3B	A13.L3B	0.91	0.91	20
83	Supercontig_1.2	21	A14.L4E	A14.L4E	0.94	0.96	20
83	Supercontig_1.2	21	A15.L4G	A15.L4G	0.93	0.95	20
83	Supercontig_1.2	21	A16.L7C	A16.L7C	0.95	0.95	20
83	Supercontig_1.2	21	A17.L1B	A17.L1B	0.91	0.94	20
83	Supercontig_1.2	21	A18.S4H	A18.S4H	0.88	0.88	20
83	Supercontig_1.2	21	A19.S3B	A19.S3B	0.86	0.87	20
83	Supercontig_1.2	21	A2.U10A	A2.U10A	0.87	0.87	20
83	Supercontig_1.2	21	A20.S1E	A20.S1E	0.88	0.88	20
83	Supercontig_1.2	21	A21.S8A	A21.S8A	0.83	0.83	20
83	Supercontig_1.2	21	A22.UpperP	A22.UpperP	0.90	0.91	20
83	Supercontig_1.2	21	A23.LowerP	A23.LowerP	0.89	0.91	20
83	Supercontig_1.2	21	A24.SputuP	A24.SputuP	0.86	0.86	20
83	Supercontig_1.2	21	A3.U3G	A3.U3G	0.79	0.78	20
83	Supercontig_1.2	21	A4.U3B	A4.U3B	0.90	0.89	20
83	Supercontig_1.2	21	A5.U10D	A5.U10D	0.78	0.79	20
83	Supercontig_1.2	21	A6.U5C	A6.U5C	0.90	0.92	20
83	Supercontig_1.2	21	A7.U3E	A7.U3E	0.89	0.89	20
83	Supercontig_1.2	21	A8.U2E	A8.U2E	0.84	0.83	20
83	Supercontig_1.2	21	A9.L3D	A9.L3D	0.90	0.90	20
83	Supercontig_1.2	21	ATCC42720	ATCC42720	0.76	0.76	20
83	Supercontig_1.2	21	B16.1310D	B16.1310D	0.88	0.88	20
83	Supercontig_1.2	21	B17.1311G	B17.1311G	0.71	0.71	20
83	Supercontig_1.2	21	B18.1312G	B18.1312G	0.86	0.86	20
83	Supercontig_1.2	21	B19.1310A	B19.1310A	0.84	0.85	20
83	Supercontig_1.2	21	B20.1311A	B20.1311A	0.80	0.80	20
83	Supercontig_1.2	21	B21.1312A	B21.1312A	0.87	0.88	20
83	Supercontig_1.2	21	B22.134E	B22.134E	0.90	0.91	20
83	Supercontig_1.2	21	B23.133H	B23.133H	0.85	0.85	20
83	Supercontig_1.2	21	B24.133F	B24.133F	0.90	0.91	20
83	Supercontig_1.2	21	B25.135C	B25.135C	0.83	0.83	20
83	Supercontig_1.2	21	B26.131A	B26.131A	0.84	0.85	20
83	Supercontig_1.2	21	B27.136A	B27.136A	0.87	0.88	20
83	Supercontig_1.2	21	B28.13UM	B28.13UM	0.83	0.83	20
83	Supercontig_1.2	21	B29.13MM	B29.13MM	0.83	0.81	20
83	Supercontig_1.2	21	C10.9M3	C10.9M3	0.62	0.63	20
83	Supercontig_1.2	21	C11.9M41	C11.9M41	0.70	0.69	20
83	Supercontig_1.2	21	C12.9U1	C12.9U1	0.71	0.72	20
83	Supercontig_1.2	21	C13.9U2	C13.9U2	0.89	0.89	20
83	Supercontig_1.2	21	C14.9U3	C14.9U3	0.82	0.83	20
83	Supercontig_1.2	21	C15.9U4s	C15.9U4s	0.86	0.86	20
83	Supercontig_1.2	21	C30.13LM	C30.13LM	0.84	0.85	20
83	Supercontig_1.2	21	C31.13MP	C31.13MP	0.58	0.58	20
83	Supercontig_1.2	21	C4.9L1	C4.9L1	0.70	0.70	20
83	Supercontig_1.2	21	C5.9L2	C5.9L2	0.64	0.64	20
83	Supercontig_1.2	21	C6.9L3	C6.9L3	0.75	0.74	20
83	Supercontig_1.2	21	C7.9L4	C7.9L4	0.73	0.73	20
