CHROM,BIN,MEAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.2,1621,208,0.590243174603174,315
Supercontig_1.2,1622,206,0.435007182320442,362
Supercontig_1.2,1623,205.5,0.459476363636363,330
Supercontig_1.2,1624,209,0.48391620795107,327
Supercontig_1.2,1625,213,0.417346978021979,364
Supercontig_1.2,1626,196.5,0.578455514705882,272
Supercontig_1.2,1627,212,0.582726298701298,308
Supercontig_1.2,1628,191,0.474868834688348,369
Supercontig_1.2,1629,214,0.553898784194528,329
Supercontig_1.2,1630,186.5,0.519330194805195,308
Supercontig_1.2,1631,199,0.439266169154229,402
Supercontig_1.2,1632,204,0.496507647058823,340
Supercontig_1.2,1633,198,0.480955882352941,272
Supercontig_1.2,1634,209.5,0.398958415841584,404
Supercontig_1.2,1635,193,0.407895662650603,415
Supercontig_1.2,1636,208,0.462627687296417,307
Supercontig_1.2,1637,207,0.458711845730028,363
Supercontig_1.2,1638,209,0.452548235294118,340
Supercontig_1.2,1639,200,0.423811549295775,355
Supercontig_1.2,1640,209,0.480874137931034,290
Supercontig_1.2,1641,203.5,0.444402586206897,348
Supercontig_1.2,1642,191,0.370239150943396,424
Supercontig_1.2,1643,217,0.499465705128206,312
Supercontig_1.2,1644,210,0.418545384615385,390
Supercontig_1.2,1645,212,0.505765273311898,311
Supercontig_1.2,1646,200,0.42694651810585,359
Supercontig_1.2,1647,204.5,0.368002747252747,364
Supercontig_1.2,1648,207,0.397140789473685,380
Supercontig_1.2,1649,215,0.403484302325582,344
Supercontig_1.2,1650,215.5,0.539638461538462,312
Supercontig_1.2,1651,217,0.591837662337663,308
Supercontig_1.2,1652,203,0.488114341085271,258
Supercontig_1.2,1653,205,0.405981666666667,360
Supercontig_1.2,1654,216,0.439056936416185,346
Supercontig_1.2,1655,214,0.404848595505618,356
Supercontig_1.2,1656,183,0.431339175257732,291
Supercontig_1.2,1657,194,0.615505882352941,221
Supercontig_1.2,1658,191.5,0.63695,302
Supercontig_1.2,1659,178.5,0.520072727272727,330
Supercontig_1.2,1660,196,0.469484821428571,336
Supercontig_1.2,1661,221,0.538419512195122,287
Supercontig_1.2,1662,202,0.459160784313726,357
Supercontig_1.2,1663,209,0.388079028132993,391
Supercontig_1.2,1664,196,0.470667293233082,266
Supercontig_1.2,1665,175,0.47536077170418,311
Supercontig_1.2,1666,207,0.438861813186813,364
Supercontig_1.2,1667,212,0.442751752021563,371
Supercontig_1.2,1668,202,0.462039116719243,317
Supercontig_1.2,1669,197,0.376946547314578,391
Supercontig_1.2,1670,210,0.419646920821114,341
Supercontig_1.2,1671,202,0.48218962536023,347
Supercontig_1.2,1672,211.5,0.414426344086021,372
Supercontig_1.2,1673,200,0.40736098265896,346
Supercontig_1.2,1674,212,0.534035951661632,331
Supercontig_1.2,1675,200,0.409675090252707,277
Supercontig_1.2,1676,213,0.512542307692308,312
Supercontig_1.2,1677,196,0.40646876790831,349
Supercontig_1.2,1678,191,0.460181984334203,383
Supercontig_1.2,1679,208,0.484420792079208,404
Supercontig_1.2,1680,205,0.492088427299703,337
Supercontig_1.2,1681,211,0.602477210884353,294
Supercontig_1.2,1682,188,0.416353826530612,392
Supercontig_1.2,1683,212,0.454828391167192,317
Supercontig_1.2,1684,207.5,0.427641025641027,390
Supercontig_1.2,1685,196,0.407342780748663,374
Supercontig_1.2,1686,206,0.523957194244604,278
Supercontig_1.2,1687,208,0.590748442906574,289
Supercontig_1.2,1688,199,0.591460059171597,338
Supercontig_1.2,1689,186,0.557758653846154,104
Supercontig_1.2,1690,190.5,0.408602985074627,268
Supercontig_1.2,1691,206,0.485365165165165,333
Supercontig_1.2,1692,210,0.501625304878049,328
Supercontig_1.2,1693,210,0.530443408360128,311
Supercontig_1.2,1694,217.5,0.587381329113924,316
Supercontig_1.2,1695,205.5,0.484130981595092,326
Supercontig_1.2,1696,208,0.504804377104377,297
Supercontig_1.2,1697,206,0.503264776119403,335
Supercontig_1.2,1698,165,0.422815845070423,284
Supercontig_1.2,1699,215.5,0.541571739130435,322
Supercontig_1.2,1700,214,0.524256507936508,315
Supercontig_1.2,1701,205,0.497287465181058,359
Supercontig_1.2,1702,203.5,0.45954,340
Supercontig_1.2,1703,206,0.523320224719101,267
Supercontig_1.2,1704,209,0.437414670658683,334
Supercontig_1.2,1705,192.5,0.361504819277108,332
Supercontig_1.2,1706,185,0.474208815426997,363
Supercontig_1.2,1707,203,0.468428089887641,356
Supercontig_1.2,1708,211,0.476945833333333,312
Supercontig_1.2,1709,208,0.432943384615385,325
Supercontig_1.2,1710,194,0.342383937823834,193
Supercontig_1.2,1711,181,0.39148323699422,173
Supercontig_1.2,1712,172,0.359753584905661,265
Supercontig_1.2,1713,200,0.550350872093023,344
Supercontig_1.2,1714,204,0.350469668246445,422
Supercontig_1.2,1715,201.5,0.371251219512195,410
Supercontig_1.2,1716,196,0.389359523809524,378
Supercontig_1.2,1717,222,0.557420921985815,282
Supercontig_1.2,1718,208,0.403847142857143,350
Supercontig_1.2,1719,211,0.521769026548673,339
Supercontig_1.2,1720,207,0.496658513931888,323
Supercontig_1.2,1721,211,0.499540125391849,319
Supercontig_1.2,1722,187.5,0.463130446927374,358
Supercontig_1.2,1723,188,0.40229860724234,359
Supercontig_1.2,1724,207,0.481692966360857,327
Supercontig_1.2,1725,190,0.421851156069364,346
Supercontig_1.2,1726,206,0.457332328767123,365
Supercontig_1.2,1727,210,0.513924999999999,292
Supercontig_1.2,1728,184.5,0.395699731182796,372
Supercontig_1.2,1729,198,0.335036448598131,428
Supercontig_1.2,1730,200.5,0.411631606217616,386
Supercontig_1.2,1731,210,0.573559442724458,323
Supercontig_1.2,1732,202,0.340633084577114,402
Supercontig_1.2,1733,214,0.379540458015268,393
Supercontig_1.2,1734,210,0.330485032537961,461
Supercontig_1.2,1735,198,0.476370487106018,349
Supercontig_1.2,1736,203,0.398611948051948,385
Supercontig_1.2,1737,217.5,0.533684259259259,324
Supercontig_1.2,1738,206,0.502741141141141,333
Supercontig_1.2,1739,208,0.44155734870317,347
Supercontig_1.2,1740,206,0.458259042553191,376
Supercontig_1.2,1741,205,0.454144702842377,387
Supercontig_1.2,1742,210,0.494607692307692,351
Supercontig_1.2,1743,202.5,0.408838205128205,390
Supercontig_1.2,1744,208.5,0.536687025316456,316
Supercontig_1.2,1745,204,0.449222427440634,379
Supercontig_1.2,1746,189.5,0.362460952380952,420
Supercontig_1.2,1747,208,0.483858153846154,325
Supercontig_1.2,1748,189,0.409751226158038,367
Supercontig_1.2,1749,212.5,0.465559782608696,368
Supercontig_1.2,1750,207,0.469149044585987,314
Supercontig_1.2,1751,194,0.442264987405542,397
Supercontig_1.2,1752,199,0.425507033639144,327
Supercontig_1.2,1753,216,0.546139660056657,353
Supercontig_1.2,1754,181,0.414662654320988,324
Supercontig_1.2,1755,160,0.474100349650349,286
Supercontig_1.2,1756,216,0.572997993311038,299
Supercontig_1.2,1757,185,0.473038781163435,361
Supercontig_1.2,1758,215,0.557740960451977,354
Supercontig_1.2,1759,195,0.610913095238095,168
Supercontig_1.2,1760,191,0.585884191176471,272
Supercontig_1.2,1761,195,0.412542962962963,405
Supercontig_1.2,1762,191,0.362215706806283,382
Supercontig_1.2,1763,196,0.345435944700461,434
Supercontig_1.2,1764,196,0.383239386189259,391
Supercontig_1.2,1765,204,0.59431375,320
Supercontig_1.2,1766,207,0.505072611464969,314
Supercontig_1.2,1767,190,0.41927171215881,403
Supercontig_1.2,1768,221,0.582601547987616,323
Supercontig_1.2,1769,174,0.514205982905982,351
Supercontig_1.2,1770,219.5,0.637879411764706,340
Supercontig_1.2,1771,207,0.411767676767677,396
Supercontig_1.2,1772,209,0.545825068870523,363
Supercontig_1.2,1773,211,0.558932423208191,293
Supercontig_1.2,1774,207,0.40061078167116,371
Supercontig_1.2,1775,210,0.402818407960199,402
Supercontig_1.2,1776,207,0.452214634146342,328
Supercontig_1.2,1777,210.5,0.468622704081633,392
Supercontig_1.2,1778,211,0.485813054187193,406
Supercontig_1.2,1779,208,0.409704260651629,399
Supercontig_1.2,1780,203,0.414288235294117,391
Supercontig_1.2,1781,214,0.445337655860349,401
Supercontig_1.2,1782,217,0.405125194805195,385
Supercontig_1.2,1783,205,0.442055641025642,390
Supercontig_1.2,1784,211,0.447790931989924,397
Supercontig_1.2,1785,208.5,0.4523485,400
Supercontig_1.2,1786,204,0.39884025974026,385
Supercontig_1.2,1787,208,0.408509207161126,391
Supercontig_1.2,1788,202.5,0.441675414364641,362
Supercontig_1.2,1789,215,0.469178142076503,366
Supercontig_1.2,1790,206,0.412424880382775,418
Supercontig_1.2,1791,207,0.426847404063206,443
Supercontig_1.2,1792,208,0.435486768447837,393
Supercontig_1.2,1793,213,0.430533333333334,369
Supercontig_1.2,1794,213,0.412128873239437,426
Supercontig_1.2,1795,208,0.380341834451902,447
Supercontig_1.2,1796,207,0.401429723502304,434
Supercontig_1.2,1797,211,0.382714224137931,464
Supercontig_1.2,1798,204,0.447777586206896,348
Supercontig_1.2,1799,212,0.435049785407726,466
Supercontig_1.2,1800,206.5,0.399293896713616,426
Supercontig_1.2,1801,206,0.446308604651163,430
Supercontig_1.2,1802,210,0.392251764705883,425
Supercontig_1.2,1803,205,0.399242280285036,421
Supercontig_1.2,1804,209,0.365787500000001,448
Supercontig_1.2,1805,209,0.380373719376392,449
Supercontig_1.2,1806,217.5,0.321790163934426,488
Supercontig_1.2,1807,213,0.28787384305835,497
Supercontig_1.2,1808,206,0.275163090909091,550
Supercontig_1.2,1809,210,0.351018627450981,510
Supercontig_1.2,1810,215,0.407437122969838,431
Supercontig_1.2,1811,210,0.404698995983936,498
Supercontig_1.2,1812,213.5,0.378719230769231,494
Supercontig_1.2,1813,215,0.366262133891213,478
Supercontig_1.2,1814,212,0.359918421052632,494
Supercontig_1.2,1815,213,0.384006581740977,471
Supercontig_1.2,1816,211,0.386968493150685,438
Supercontig_1.2,1817,210,0.395567346938776,441
Supercontig_1.2,1818,207,0.410101647058824,425
Supercontig_1.2,1819,215,0.426010043668123,458
Supercontig_1.2,1820,213,0.428865463917526,388
Supercontig_1.2,1821,208,0.429612747252747,455
Supercontig_1.2,1822,213,0.396612909836066,488
Supercontig_1.2,1823,211,0.432317690417691,407
Supercontig_1.2,1824,209,0.42528253164557,395
Supercontig_1.2,1825,210,0.33912643442623,488
Supercontig_1.2,1826,209,0.433690930232558,430
Supercontig_1.2,1827,203.5,0.474216298342542,362
Supercontig_1.2,1828,204,0.436009070294785,441
Supercontig_1.2,1829,217,0.410031490384615,416
Supercontig_1.2,1830,215,0.372835897435898,468
Supercontig_1.2,1831,213.5,0.416283421052632,380
Supercontig_1.2,1832,197,0.475435400516797,387
Supercontig_1.2,1833,207.5,0.4397575,440
Supercontig_1.2,1834,208,0.532217737789203,389
Supercontig_1.2,1835,211.5,0.55261339869281,306
Supercontig_1.2,1836,204,0.435979123711341,388
Supercontig_1.2,1837,207,0.499035114503816,393
Supercontig_1.2,1838,218,0.521936206896552,348
Supercontig_1.2,1839,215,0.468973232323232,396
Supercontig_1.2,1840,209,0.351480555555556,432
Supercontig_1.2,1841,217,0.536738055555555,360
Supercontig_1.2,1842,208,0.525735376044568,359
Supercontig_1.2,1843,202,0.420247465437788,434
Supercontig_1.2,1844,206,0.577495562130177,338
Supercontig_1.2,1845,208,0.54129276485788,387
Supercontig_1.2,1846,209,0.426461045130642,421
Supercontig_1.2,1847,203,0.547420110192837,363
Supercontig_1.2,1848,214.5,0.473353825136611,366
Supercontig_1.2,1849,214,0.381343035343036,481
Supercontig_1.2,1850,212,0.419667045454546,440
Supercontig_1.2,1851,206,0.339615742793791,451
Supercontig_1.2,1852,213,0.530217402597402,385
Supercontig_1.2,1853,209.5,0.51313303030303,330
Supercontig_1.2,1854,207,0.396444851258582,437
Supercontig_1.2,1855,209,0.480325515463917,388
Supercontig_1.2,1856,212,0.393127455919395,397
Supercontig_1.2,1857,206,0.49377614379085,306
Supercontig_1.2,1858,203,0.380713725490196,459
Supercontig_1.2,1859,196,0.488565642458101,358
Supercontig_1.2,1860,200.5,0.428975462962963,432
Supercontig_1.2,1861,213,0.518458873239436,355
Supercontig_1.2,1862,218.5,0.662409032258064,310
Supercontig_1.2,1863,214,0.67816676923077,325
Supercontig_1.2,1864,205,0.556041568627451,255
Supercontig_1.2,1865,192,0.419175975975977,333
Supercontig_1.2,1866,184,0.331161320754718,424
Supercontig_1.2,1867,207,0.559042553191489,376
Supercontig_1.2,1868,212,0.521576380368098,326
Supercontig_1.2,1869,200.5,0.339347272727273,440
Supercontig_1.2,1870,202,0.463832474226805,388
Supercontig_1.2,1871,216,0.384770601851852,432
Supercontig_1.2,1872,205,0.5277,375
Supercontig_1.2,1873,207,0.497318181818182,363
Supercontig_1.2,1874,183,0.373478027681661,578
Supercontig_1.2,1875,213,0.493806466512702,433
Supercontig_1.2,1876,213,0.58347768115942,345
Supercontig_1.2,1877,178,0.38256623931624,468
Supercontig_1.2,1878,201,0.456787371134021,388
Supercontig_1.2,1879,174,0.384980668257757,419
Supercontig_1.2,1880,199,0.465572795969773,397
Supercontig_1.2,1881,202,0.436052242152467,446
Supercontig_1.2,1882,209,0.437362724935733,389
Supercontig_1.2,1883,223.5,0.641709887005649,354
Supercontig_1.2,1884,181,0.375915430861724,499
Supercontig_1.2,1885,163,0.435415235690235,1188
Supercontig_1.2,1886,196,0.392461744966443,447
Supercontig_1.2,1887,209,0.467171158392435,423
Supercontig_1.2,1888,207.5,0.54886812865497,342
Supercontig_1.2,1889,205.5,0.554118499999999,400
Supercontig_1.2,1890,211,0.485933246073299,382
Supercontig_1.2,1891,198.5,0.396940182648402,438
Supercontig_1.2,1892,205,0.524294195250659,379
Supercontig_1.2,1893,202,0.363202828282828,495
Supercontig_1.2,1894,176,0.378089775561097,401
Supercontig_1.2,1895,197,0.510757670454545,352
Supercontig_1.2,1896,218,0.583723848238482,369
Supercontig_1.2,1897,212,0.564350980392157,357
Supercontig_1.2,1898,206,0.396042780748663,374
Supercontig_1.2,1899,211,0.448615476190476,420
Supercontig_1.2,1900,202,0.401220425531916,470
Supercontig_1.2,1901,198,0.479487885985748,421
Supercontig_1.2,1902,214,0.581204325699745,393
Supercontig_1.2,1903,208.5,0.479797209302326,430
Supercontig_1.2,1904,213,0.566745994065281,337
Supercontig_1.2,1905,215,0.492409921671018,383
Supercontig_1.2,1906,185,0.396462740899358,467
Supercontig_1.2,1907,204,0.437530936819173,459
Supercontig_1.2,1908,210,0.385613738738739,444
Supercontig_1.2,1909,206.5,0.469411274509804,408
Supercontig_1.2,1910,199,0.440437721518987,395
Supercontig_1.2,1911,169,0.464995791583166,499
Supercontig_1.2,1912,203,0.519135342465754,365
Supercontig_1.2,1913,194,0.458184415584416,462
Supercontig_1.2,1914,208,0.509050377833753,397
Supercontig_1.2,1915,213,0.499254025974026,385
Supercontig_1.2,1916,209,0.409481147540984,488
Supercontig_1.2,1917,208.5,0.436484388185654,474
Supercontig_1.2,1918,207,0.546489153439154,378
Supercontig_1.2,1919,210,0.58852958199357,311
Supercontig_1.2,1920,214,0.469282,400
Supercontig_1.2,1921,208,0.459599759036145,415
Supercontig_1.2,1922,205,0.504264568764568,429
Supercontig_1.2,1923,205,0.462328494623657,372
Supercontig_1.2,1924,211,0.565627019498607,359
Supercontig_1.2,1925,220,0.616740659340659,364
Supercontig_1.2,1926,210,0.550929072681704,399
Supercontig_1.2,1927,211,0.505710148514852,404
Supercontig_1.2,1928,213,0.448185213032582,399
Supercontig_1.2,1929,206.5,0.504625409836065,366
Supercontig_1.2,1930,206,0.479563349514563,412
Supercontig_1.2,1931,211.5,0.478054739336494,422
Supercontig_1.2,1932,206.5,0.513830090497738,442
Supercontig_1.2,1933,212,0.600670118343196,338
Supercontig_1.2,1934,219.5,0.557336494252874,348
Supercontig_1.2,1935,208,0.47338091954023,435
Supercontig_1.2,1936,208,0.51385462184874,357
Supercontig_1.2,1937,208,0.458285826771654,381
Supercontig_1.2,1938,209,0.429006680584551,479
Supercontig_1.2,1939,209,0.529747605633802,355
Supercontig_1.2,1940,202,0.541151335311572,337
Supercontig_1.2,1941,202,0.472221265822785,395
Supercontig_1.2,1942,205.5,0.429968075117371,426
Supercontig_1.2,1943,209,0.388789677419354,465
Supercontig_1.2,1944,219,0.624587978142076,366
Supercontig_1.2,1945,214,0.396272605790646,449
Supercontig_1.2,1946,205,0.499295833333334,360
Supercontig_1.2,1947,208,0.426103890160183,437
Supercontig_1.2,1948,214.5,0.415451333333333,450
Supercontig_1.2,1949,206,0.391212045454546,440
Supercontig_1.2,1950,207,0.361917658730159,504
Supercontig_1.2,1951,205,0.369910227272728,440
Supercontig_1.2,1952,203,0.451141247002398,417
Supercontig_1.2,1953,212,0.446145430107527,372
Supercontig_1.2,1954,201,0.451061637931035,464
Supercontig_1.2,1955,204.5,0.501642462311558,398
Supercontig_1.2,1956,214,0.399659821428572,448
Supercontig_1.2,1957,201,0.384591555555556,450
Supercontig_1.2,1958,201.5,0.414004016064257,498
Supercontig_1.2,1959,207,0.556377061855669,388
Supercontig_1.2,1960,215,0.491969230769231,377
Supercontig_1.2,1961,218.5,0.55028972972973,370
Supercontig_1.2,1962,201,0.405827865168539,445
Supercontig_1.2,1963,203,0.542075197889181,379
Supercontig_1.2,1964,213,0.526317174515235,361
Supercontig_1.2,1965,206,0.425051515151516,462
Supercontig_1.2,1966,204.5,0.523956770833334,384
Supercontig_1.2,1967,207,0.550892424242424,396
Supercontig_1.2,1968,209,0.364477042801556,514
Supercontig_1.2,1969,208,0.382979846449137,521
Supercontig_1.2,1970,217,0.384730875576037,434
Supercontig_1.2,1971,206,0.391434688995216,418
Supercontig_1.2,1972,188,0.411533017377568,633
Supercontig_1.2,1973,187,0.388462004175366,479
Supercontig_1.2,1974,186,0.385332264150943,530
Supercontig_1.2,1975,210,0.384245048543689,515
Supercontig_1.2,1976,195,0.398569166666667,480
Supercontig_1.2,1977,195,0.386694537815126,476
Supercontig_1.2,1978,197,0.411951454138703,447
Supercontig_1.2,1979,209,0.497765372168285,309
Supercontig_1.2,1980,202,0.420320959595959,396
Supercontig_1.2,1981,209,0.468005637254902,408
Supercontig_1.2,1982,211,0.460251653944021,393
Supercontig_1.2,1983,205,0.456682920792079,404
Supercontig_1.2,1984,210,0.470106812652068,411
Supercontig_1.2,1985,222,0.648726016260163,369
Supercontig_1.2,1986,203,0.472559189189188,370
Supercontig_1.2,1987,204,0.39525756207675,443
Supercontig_1.2,1988,210.5,0.43624825,400
Supercontig_1.2,1989,168,0.339163144963145,407
Supercontig_1.2,1990,211,0.556846686746988,332
Supercontig_1.2,1991,209.5,0.545061256544502,382
Supercontig_1.2,1992,210.5,0.403910215053764,186
Supercontig_1.2,1993,202,0.504924844720497,322
Supercontig_1.2,1994,204,0.500097755610973,401
Supercontig_1.2,1995,204,0.489426767676768,396
Supercontig_1.2,1996,206,0.445970731707317,451
Supercontig_1.2,1997,217,0.390652747252747,455
Supercontig_1.2,1998,212,0.401404958677686,484
Supercontig_1.2,1999,207,0.385929238329238,407
Supercontig_1.2,2000,208,0.405890736342044,421
Supercontig_1.2,2001,204,0.499967741935484,403
Supercontig_1.2,2002,207,0.40885313283208,399
Supercontig_1.2,2003,206,0.459363760217984,367
Supercontig_1.2,2004,204.5,0.427524532710281,428
Supercontig_1.2,2005,208,0.503314325842697,356
Supercontig_1.2,2006,210,0.441691841491842,429
Supercontig_1.2,2007,218,0.462662259615384,416
Supercontig_1.2,2008,203,0.393224137931035,435
Supercontig_1.2,2009,214,0.523693899204244,377
Supercontig_1.2,2010,205,0.491032065217392,368
Supercontig_1.2,2011,211,0.566180696202532,316
Supercontig_1.2,2012,206,0.599174731182795,372
Supercontig_1.2,2013,210,0.556784366576819,371
Supercontig_1.2,2014,203.5,0.379325,424
Supercontig_1.2,2015,204,0.425018137254902,408
Supercontig_1.2,2016,200.5,0.485853,400
Supercontig_1.2,2017,209,0.470188625592418,422
Supercontig_1.2,2018,203,0.447283505154639,388
Supercontig_1.2,2019,214,0.419136285097193,463
Supercontig_1.2,2020,212,0.392188105726872,454
Supercontig_1.2,2021,217,0.512884415584415,385
Supercontig_1.2,2022,210,0.495352681388013,317
Supercontig_1.2,2023,204,0.403993236714976,414
Supercontig_1.2,2024,213.5,0.402344491525425,472
Supercontig_1.2,2025,205,0.430545154185022,454
Supercontig_1.2,2026,204,0.454310550458716,436
