WINDOW	CHROM	CHROM_WINDOW	STRAIN	STRAIN_GROUP	LOCALE	MEAN_COVERAGE	MEDIAN_COVERAGE	GENE_COUNT
33	Supercontig_1.1	32	A5.U10D	A	U	0.57	0.57	20
33	Supercontig_1.1	32	A6.U5C	A	U	0.79	0.79	20
33	Supercontig_1.1	32	A7.U3E	A	U	0.70	0.71	20
33	Supercontig_1.1	32	A8.U2E	A	U	0.68	0.69	20
33	Supercontig_1.1	32	A9.L3D	A	L	0.66	0.67	20
33	Supercontig_1.1	32	ATCC42720	REF	Blood	0.63	0.62	20
33	Supercontig_1.1	32	B16.1310D	B	L	0.72	0.72	20
33	Supercontig_1.1	32	B17.1311G	B	L	0.58	0.59	20
33	Supercontig_1.1	32	B18.1312G	B	L	0.76	0.75	20
33	Supercontig_1.1	32	B19.1310A	B	L	0.72	0.72	20
33	Supercontig_1.1	32	B20.1311A	B	L	0.71	0.71	20
33	Supercontig_1.1	32	B21.1312A	B	L	0.78	0.78	20
33	Supercontig_1.1	32	B22.134E	B	U	0.78	0.78	20
33	Supercontig_1.1	32	B23.133H	B	U	0.72	0.72	20
33	Supercontig_1.1	32	B24.133F	B	U	0.76	0.77	20
33	Supercontig_1.1	32	B25.135C	B	U	0.71	0.70	20
33	Supercontig_1.1	32	B26.131A	B	U	0.75	0.74	20
33	Supercontig_1.1	32	B27.136A	B	U	0.77	0.77	20
33	Supercontig_1.1	32	B28.13UM	B	U	0.81	0.80	20
33	Supercontig_1.1	32	B29.13MM	B	M	0.77	0.74	20
33	Supercontig_1.1	32	C10.9M3	C	M	0.52	0.52	20
33	Supercontig_1.1	32	C11.9M41	C	M	0.65	0.65	20
33	Supercontig_1.1	32	C12.9U1	C	U	0.65	0.65	20
33	Supercontig_1.1	32	C13.9U2	C	U	0.81	0.81	20
33	Supercontig_1.1	32	C14.9U3	C	U	0.76	0.76	20
33	Supercontig_1.1	32	C15.9U4s	C	U	0.76	0.76	20
33	Supercontig_1.1	32	C30.13LM	C	L	0.73	0.73	20
33	Supercontig_1.1	32	C31.13MP	C	Stock	0.57	0.57	20
33	Supercontig_1.1	32	C4.9L1	C	L	0.63	0.63	20
33	Supercontig_1.1	32	C5.9L2	C	L	0.56	0.56	20
33	Supercontig_1.1	32	C6.9L3	C	L	0.69	0.69	20
33	Supercontig_1.1	32	C7.9L4	C	L	0.66	0.66	20
33	Supercontig_1.1	32	C8.9M1	C	M	0.53	0.53	20
33	Supercontig_1.1	32	C9.9M2	C	M	0.73	0.73	20
33	Supercontig_1.1	32	ctl1.AL1B	A	L	0.73	0.74	20
33	Supercontig_1.1	32	ctl2.AL1B	A	L	0.73	0.73	20
33	Supercontig_1.1	32	ctl3.C9L1	C	L	0.74	0.74	20
34	Supercontig_1.1	33	A10.L4C	A	L	0.75	0.74	20
34	Supercontig_1.1	33	A11.L11G	A	L	0.69	0.69	20
34	Supercontig_1.1	33	A12.L10B	A	L	0.71	0.70	20
34	Supercontig_1.1	33	A13.L3B	A	L	0.75	0.75	20
34	Supercontig_1.1	33	A14.L4E	A	L	0.75	0.75	20
34	Supercontig_1.1	33	A15.L4G	A	L	0.79	0.79	20
34	Supercontig_1.1	33	A16.L7C	A	L	0.78	0.78	20
34	Supercontig_1.1	33	A17.L1B	A	L	0.76	0.76	20
34	Supercontig_1.1	33	A18.S4H	A	S	0.69	0.70	20
34	Supercontig_1.1	33	A19.S3B	A	S	0.72	0.72	20
34	Supercontig_1.1	33	A2.U10A	A	U	0.78	0.77	20
34	Supercontig_1.1	33	A20.S1E	A	S	0.74	0.75	20
34	Supercontig_1.1	33	A21.S8A	A	S	0.70	0.71	20
34	Supercontig_1.1	33	A22.UpperP	A	U	0.76	0.76	20
34	Supercontig_1.1	33	A23.LowerP	A	L	0.78	0.76	20
34	Supercontig_1.1	33	A24.SputuP	A	S	0.68	0.70	20
34	Supercontig_1.1	33	A3.U3G	A	U	0.62	0.63	20
34	Supercontig_1.1	33	A4.U3B	A	U	0.80	0.80	20
34	Supercontig_1.1	33	A5.U10D	A	U	0.61	0.62	20
34	Supercontig_1.1	33	A6.U5C	A	U	0.84	0.85	20
34	Supercontig_1.1	33	A7.U3E	A	U	0.73	0.74	20
34	Supercontig_1.1	33	A8.U2E	A	U	0.72	0.74	20
34	Supercontig_1.1	33	A9.L3D	A	L	0.73	0.71	20
34	Supercontig_1.1	33	ATCC42720	REF	Blood	0.67	0.66	20
34	Supercontig_1.1	33	B16.1310D	B	L	0.77	0.78	20
34	Supercontig_1.1	33	B17.1311G	B	L	0.62	0.61	20
34	Supercontig_1.1	33	B18.1312G	B	L	0.79	0.79	20
34	Supercontig_1.1	33	B19.1310A	B	L	0.75	0.76	20
34	Supercontig_1.1	33	B20.1311A	B	L	0.73	0.73	20
34	Supercontig_1.1	33	B21.1312A	B	L	0.80	0.80	20
34	Supercontig_1.1	33	B22.134E	B	U	0.82	0.82	20
34	Supercontig_1.1	33	B23.133H	B	U	0.74	0.75	20
34	Supercontig_1.1	33	B24.133F	B	U	0.81	0.79	20
34	Supercontig_1.1	33	B25.135C	B	U	0.74	0.75	20
34	Supercontig_1.1	33	B26.131A	B	U	0.78	0.78	20
34	Supercontig_1.1	33	B27.136A	B	U	0.80	0.79	20
34	Supercontig_1.1	33	B28.13UM	B	U	0.80	0.82	20
34	Supercontig_1.1	33	B29.13MM	B	M	0.79	0.80	20
34	Supercontig_1.1	33	C10.9M3	C	M	0.55	0.55	20
34	Supercontig_1.1	33	C11.9M41	C	M	0.69	0.68	20
34	Supercontig_1.1	33	C12.9U1	C	U	0.68	0.68	20
34	Supercontig_1.1	33	C13.9U2	C	U	0.83	0.83	20
34	Supercontig_1.1	33	C14.9U3	C	U	0.79	0.79	20
34	Supercontig_1.1	33	C15.9U4s	C	U	0.80	0.80	20
34	Supercontig_1.1	33	C30.13LM	C	L	0.77	0.77	20
34	Supercontig_1.1	33	C31.13MP	C	Stock	0.59	0.59	20
34	Supercontig_1.1	33	C4.9L1	C	L	0.65	0.64	20
34	Supercontig_1.1	33	C5.9L2	C	L	0.59	0.59	20
34	Supercontig_1.1	33	C6.9L3	C	L	0.71	0.71	20
34	Supercontig_1.1	33	C7.9L4	C	L	0.69	0.69	20
34	Supercontig_1.1	33	C8.9M1	C	M	0.56	0.56	20
34	Supercontig_1.1	33	C9.9M2	C	M	0.74	0.75	20
34	Supercontig_1.1	33	ctl1.AL1B	A	L	0.76	0.76	20
34	Supercontig_1.1	33	ctl2.AL1B	A	L	0.75	0.76	20
34	Supercontig_1.1	33	ctl3.C9L1	C	L	0.77	0.78	20
35	Supercontig_1.1	34	A10.L4C	A	L	0.71	0.72	20
35	Supercontig_1.1	34	A11.L11G	A	L	0.67	0.66	20
35	Supercontig_1.1	34	A12.L10B	A	L	0.67	0.67	20
35	Supercontig_1.1	34	A13.L3B	A	L	0.69	0.70	20
35	Supercontig_1.1	34	A14.L4E	A	L	0.71	0.71	20
35	Supercontig_1.1	34	A15.L4G	A	L	0.71	0.70	20
35	Supercontig_1.1	34	A16.L7C	A	L	0.72	0.72	20
35	Supercontig_1.1	34	A17.L1B	A	L	0.67	0.69	20
35	Supercontig_1.1	34	A18.S4H	A	S	0.65	0.65	20
35	Supercontig_1.1	34	A19.S3B	A	S	0.71	0.71	20
35	Supercontig_1.1	34	A2.U10A	A	U	0.74	0.73	20
35	Supercontig_1.1	34	A20.S1E	A	S	0.70	0.68	20
35	Supercontig_1.1	34	A21.S8A	A	S	0.65	0.65	20
35	Supercontig_1.1	34	A22.UpperP	A	U	0.69	0.70	20
35	Supercontig_1.1	34	A23.LowerP	A	L	0.71	0.72	20
35	Supercontig_1.1	34	A24.SputuP	A	S	0.63	0.64	20
35	Supercontig_1.1	34	A3.U3G	A	U	0.58	0.56	20
35	Supercontig_1.1	34	A4.U3B	A	U	0.75	0.76	20
35	Supercontig_1.1	34	A5.U10D	A	U	0.60	0.59	20
35	Supercontig_1.1	34	A6.U5C	A	U	0.79	0.78	20
35	Supercontig_1.1	34	A7.U3E	A	U	0.68	0.70	20
35	Supercontig_1.1	34	A8.U2E	A	U	0.67	0.66	20
35	Supercontig_1.1	34	A9.L3D	A	L	0.66	0.66	20
35	Supercontig_1.1	34	ATCC42720	REF	Blood	0.62	0.63	20
35	Supercontig_1.1	34	B16.1310D	B	L	0.76	0.76	20
35	Supercontig_1.1	34	B17.1311G	B	L	0.63	0.62	20
35	Supercontig_1.1	34	B18.1312G	B	L	0.79	0.79	20
35	Supercontig_1.1	34	B19.1310A	B	L	0.76	0.75	20
35	Supercontig_1.1	34	B20.1311A	B	L	0.74	0.75	20
35	Supercontig_1.1	34	B21.1312A	B	L	0.80	0.81	20
35	Supercontig_1.1	34	B22.134E	B	U	0.82	0.82	20
35	Supercontig_1.1	34	B23.133H	B	U	0.73	0.72	20
35	Supercontig_1.1	34	B24.133F	B	U	0.79	0.78	20
35	Supercontig_1.1	34	B25.135C	B	U	0.74	0.74	20
35	Supercontig_1.1	34	B26.131A	B	U	0.78	0.78	20
35	Supercontig_1.1	34	B27.136A	B	U	0.78	0.78	20
35	Supercontig_1.1	34	B28.13UM	B	U	0.84	0.81	20
35	Supercontig_1.1	34	B29.13MM	B	M	0.82	0.78	20
35	Supercontig_1.1	34	C10.9M3	C	M	0.55	0.55	20
35	Supercontig_1.1	34	C11.9M41	C	M	0.66	0.65	20
35	Supercontig_1.1	34	C12.9U1	C	U	0.67	0.66	20
35	Supercontig_1.1	34	C13.9U2	C	U	0.80	0.80	20
35	Supercontig_1.1	34	C14.9U3	C	U	0.78	0.77	20
35	Supercontig_1.1	34	C15.9U4s	C	U	0.78	0.77	20
35	Supercontig_1.1	34	C30.13LM	C	L	0.75	0.75	20
35	Supercontig_1.1	34	C31.13MP	C	Stock	0.59	0.59	20
35	Supercontig_1.1	34	C4.9L1	C	L	0.63	0.62	20
35	Supercontig_1.1	34	C5.9L2	C	L	0.58	0.58	20
35	Supercontig_1.1	34	C6.9L3	C	L	0.70	0.70	20
35	Supercontig_1.1	34	C7.9L4	C	L	0.68	0.67	20
35	Supercontig_1.1	34	C8.9M1	C	M	0.56	0.56	20
35	Supercontig_1.1	34	C9.9M2	C	M	0.73	0.73	20
35	Supercontig_1.1	34	ctl1.AL1B	A	L	0.75	0.74	20
35	Supercontig_1.1	34	ctl2.AL1B	A	L	0.75	0.76	20
35	Supercontig_1.1	34	ctl3.C9L1	C	L	0.77	0.77	20
36	Supercontig_1.1	35	A10.L4C	A	L	0.78	0.79	20
36	Supercontig_1.1	35	A11.L11G	A	L	0.74	0.75	20
36	Supercontig_1.1	35	A12.L10B	A	L	0.76	0.76	20
36	Supercontig_1.1	35	A13.L3B	A	L	0.77	0.76	20
36	Supercontig_1.1	35	A14.L4E	A	L	0.77	0.77	20
36	Supercontig_1.1	35	A15.L4G	A	L	0.81	0.81	20
36	Supercontig_1.1	35	A16.L7C	A	L	0.83	0.83	20
36	Supercontig_1.1	35	A17.L1B	A	L	0.79	0.79	20
36	Supercontig_1.1	35	A18.S4H	A	S	0.73	0.73	20
36	Supercontig_1.1	35	A19.S3B	A	S	0.77	0.77	20
36	Supercontig_1.1	35	A2.U10A	A	U	0.81	0.81	20
36	Supercontig_1.1	35	A20.S1E	A	S	0.78	0.79	20
36	Supercontig_1.1	35	A21.S8A	A	S	0.73	0.73	20
36	Supercontig_1.1	35	A22.UpperP	A	U	0.79	0.79	20
36	Supercontig_1.1	35	A23.LowerP	A	L	0.81	0.81	20
36	Supercontig_1.1	35	A24.SputuP	A	S	0.70	0.70	20
36	Supercontig_1.1	35	A3.U3G	A	U	0.66	0.66	20
36	Supercontig_1.1	35	A4.U3B	A	U	0.83	0.85	20
36	Supercontig_1.1	35	A5.U10D	A	U	0.64	0.63	20
36	Supercontig_1.1	35	A6.U5C	A	U	0.88	0.87	20
36	Supercontig_1.1	35	A7.U3E	A	U	0.78	0.78	20
36	Supercontig_1.1	35	A8.U2E	A	U	0.75	0.74	20
36	Supercontig_1.1	35	A9.L3D	A	L	0.73	0.73	20
36	Supercontig_1.1	35	ATCC42720	REF	Blood	0.68	0.69	20
36	Supercontig_1.1	35	B16.1310D	B	L	0.82	0.82	20
36	Supercontig_1.1	35	B17.1311G	B	L	0.66	0.66	20
36	Supercontig_1.1	35	B18.1312G	B	L	0.82	0.83	20
36	Supercontig_1.1	35	B19.1310A	B	L	0.78	0.79	20
36	Supercontig_1.1	35	B20.1311A	B	L	0.76	0.75	20
36	Supercontig_1.1	35	B21.1312A	B	L	0.84	0.85	20
36	Supercontig_1.1	35	B22.134E	B	U	0.84	0.83	20
36	Supercontig_1.1	35	B23.133H	B	U	0.76	0.76	20
36	Supercontig_1.1	35	B24.133F	B	U	0.83	0.83	20
36	Supercontig_1.1	35	B25.135C	B	U	0.77	0.77	20
36	Supercontig_1.1	35	B26.131A	B	U	0.80	0.80	20
36	Supercontig_1.1	35	B27.136A	B	U	0.83	0.82	20
36	Supercontig_1.1	35	B28.13UM	B	U	0.78	0.79	20
36	Supercontig_1.1	35	B29.13MM	B	M	0.78	0.78	20
36	Supercontig_1.1	35	C10.9M3	C	M	0.58	0.58	20
36	Supercontig_1.1	35	C11.9M41	C	M	0.69	0.69	20
36	Supercontig_1.1	35	C12.9U1	C	U	0.67	0.67	20
36	Supercontig_1.1	35	C13.9U2	C	U	0.84	0.84	20
36	Supercontig_1.1	35	C14.9U3	C	U	0.80	0.81	20
36	Supercontig_1.1	35	C15.9U4s	C	U	0.82	0.82	20
36	Supercontig_1.1	35	C30.13LM	C	L	0.80	0.79	20
36	Supercontig_1.1	35	C31.13MP	C	Stock	0.62	0.62	20
36	Supercontig_1.1	35	C4.9L1	C	L	0.67	0.67	20
36	Supercontig_1.1	35	C5.9L2	C	L	0.62	0.62	20
36	Supercontig_1.1	35	C6.9L3	C	L	0.71	0.71	20
36	Supercontig_1.1	35	C7.9L4	C	L	0.68	0.68	20
36	Supercontig_1.1	35	C8.9M1	C	M	0.60	0.60	20
36	Supercontig_1.1	35	C9.9M2	C	M	0.77	0.77	20
36	Supercontig_1.1	35	ctl1.AL1B	A	L	0.79	0.79	20
36	Supercontig_1.1	35	ctl2.AL1B	A	L	0.80	0.80	20
36	Supercontig_1.1	35	ctl3.C9L1	C	L	0.77	0.76	20
37	Supercontig_1.1	36	A10.L4C	A	L	0.83	0.83	20
37	Supercontig_1.1	36	A11.L11G	A	L	0.75	0.78	20
37	Supercontig_1.1	36	A12.L10B	A	L	0.78	0.78	20
37	Supercontig_1.1	36	A13.L3B	A	L	0.80	0.83	20
37	Supercontig_1.1	36	A14.L4E	A	L	0.81	0.82	20
37	Supercontig_1.1	36	A15.L4G	A	L	0.83	0.84	20
37	Supercontig_1.1	36	A16.L7C	A	L	0.82	0.83	20
37	Supercontig_1.1	36	A17.L1B	A	L	0.82	0.83	20
37	Supercontig_1.1	36	A18.S4H	A	S	0.75	0.75	20
37	Supercontig_1.1	36	A19.S3B	A	S	0.80	0.81	20
37	Supercontig_1.1	36	A2.U10A	A	U	0.84	0.86	20
37	Supercontig_1.1	36	A20.S1E	A	S	0.79	0.79	20
37	Supercontig_1.1	36	A21.S8A	A	S	0.76	0.76	20
37	Supercontig_1.1	36	A22.UpperP	A	U	0.83	0.84	20
37	Supercontig_1.1	36	A23.LowerP	A	L	0.84	0.85	20
37	Supercontig_1.1	36	A24.SputuP	A	S	0.75	0.76	20
37	Supercontig_1.1	36	A3.U3G	A	U	0.68	0.69	20
37	Supercontig_1.1	36	A4.U3B	A	U	0.88	0.87	20
37	Supercontig_1.1	36	A5.U10D	A	U	0.69	0.70	20
37	Supercontig_1.1	36	A6.U5C	A	U	0.91	0.92	20
37	Supercontig_1.1	36	A7.U3E	A	U	0.79	0.79	20
37	Supercontig_1.1	36	A8.U2E	A	U	0.78	0.78	20
37	Supercontig_1.1	36	A9.L3D	A	L	0.77	0.76	20
37	Supercontig_1.1	36	ATCC42720	REF	Blood	0.68	0.69	20
37	Supercontig_1.1	36	B16.1310D	B	L	0.83	0.84	20
37	Supercontig_1.1	36	B17.1311G	B	L	0.69	0.68	20
37	Supercontig_1.1	36	B18.1312G	B	L	0.82	0.82	20
37	Supercontig_1.1	36	B19.1310A	B	L	0.81	0.80	20
37	Supercontig_1.1	36	B20.1311A	B	L	0.78	0.78	20
37	Supercontig_1.1	36	B21.1312A	B	L	0.86	0.85	20
37	Supercontig_1.1	36	B22.134E	B	U	0.85	0.86	20
37	Supercontig_1.1	36	B23.133H	B	U	0.78	0.79	20
37	Supercontig_1.1	36	B24.133F	B	U	0.85	0.86	20
37	Supercontig_1.1	36	B25.135C	B	U	0.80	0.79	20
37	Supercontig_1.1	36	B26.131A	B	U	0.82	0.82	20
37	Supercontig_1.1	36	B27.136A	B	U	0.85	0.85	20
37	Supercontig_1.1	36	B28.13UM	B	U	0.82	0.80	20
37	Supercontig_1.1	36	B29.13MM	B	M	0.79	0.78	20
37	Supercontig_1.1	36	C10.9M3	C	M	0.61	0.61	20
37	Supercontig_1.1	36	C11.9M41	C	M	0.69	0.70	20
37	Supercontig_1.1	36	C12.9U1	C	U	0.65	0.65	20
37	Supercontig_1.1	36	C13.9U2	C	U	0.86	0.87	20
37	Supercontig_1.1	36	C14.9U3	C	U	0.79	0.80	20
37	Supercontig_1.1	36	C15.9U4s	C	U	0.81	0.82	20
37	Supercontig_1.1	36	C30.13LM	C	L	0.81	0.82	20
37	Supercontig_1.1	36	C31.13MP	C	Stock	0.63	0.63	20
37	Supercontig_1.1	36	C4.9L1	C	L	0.70	0.69	20
37	Supercontig_1.1	36	C5.9L2	C	L	0.65	0.65	20
37	Supercontig_1.1	36	C6.9L3	C	L	0.71	0.72	20
37	Supercontig_1.1	36	C7.9L4	C	L	0.70	0.71	20
37	Supercontig_1.1	36	C8.9M1	C	M	0.63	0.63	20
37	Supercontig_1.1	36	C9.9M2	C	M	0.78	0.78	20
37	Supercontig_1.1	36	ctl1.AL1B	A	L	0.82	0.82	20
37	Supercontig_1.1	36	ctl2.AL1B	A	L	0.81	0.82	20
37	Supercontig_1.1	36	ctl3.C9L1	C	L	0.80	0.80	20
38	Supercontig_1.1	37	A10.L4C	A	L	0.84	0.86	20
38	Supercontig_1.1	37	A11.L11G	A	L	0.77	0.78	20
38	Supercontig_1.1	37	A12.L10B	A	L	0.82	0.84	20
38	Supercontig_1.1	37	A13.L3B	A	L	0.82	0.82	20
38	Supercontig_1.1	37	A14.L4E	A	L	0.83	0.84	20
38	Supercontig_1.1	37	A15.L4G	A	L	0.82	0.81	20
38	Supercontig_1.1	37	A16.L7C	A	L	0.81	0.80	20
38	Supercontig_1.1	37	A17.L1B	A	L	0.84	0.84	20
38	Supercontig_1.1	37	A18.S4H	A	S	0.77	0.79	20
38	Supercontig_1.1	37	A19.S3B	A	S	0.82	0.82	20
38	Supercontig_1.1	37	A2.U10A	A	U	0.85	0.88	20
38	Supercontig_1.1	37	A20.S1E	A	S	0.82	0.82	20
38	Supercontig_1.1	37	A21.S8A	A	S	0.79	0.78	20
38	Supercontig_1.1	37	A22.UpperP	A	U	0.84	0.85	20
38	Supercontig_1.1	37	A23.LowerP	A	L	0.87	0.89	20
38	Supercontig_1.1	37	A24.SputuP	A	S	0.78	0.79	20
38	Supercontig_1.1	37	A3.U3G	A	U	0.71	0.72	20
38	Supercontig_1.1	37	A4.U3B	A	U	0.88	0.89	20
38	Supercontig_1.1	37	A5.U10D	A	U	0.73	0.74	20
38	Supercontig_1.1	37	A6.U5C	A	U	0.92	0.94	20
38	Supercontig_1.1	37	A7.U3E	A	U	0.82	0.82	20
38	Supercontig_1.1	37	A8.U2E	A	U	0.80	0.80	20
38	Supercontig_1.1	37	A9.L3D	A	L	0.80	0.80	20
38	Supercontig_1.1	37	ATCC42720	REF	Blood	0.69	0.71	20
38	Supercontig_1.1	37	B16.1310D	B	L	0.82	0.83	20
38	Supercontig_1.1	37	B17.1311G	B	L	0.72	0.73	20
38	Supercontig_1.1	37	B18.1312G	B	L	0.81	0.81	20
38	Supercontig_1.1	37	B19.1310A	B	L	0.83	0.84	20
38	Supercontig_1.1	37	B20.1311A	B	L	0.79	0.79	20
38	Supercontig_1.1	37	B21.1312A	B	L	0.83	0.83	20
38	Supercontig_1.1	37	B22.134E	B	U	0.85	0.85	20
38	Supercontig_1.1	37	B23.133H	B	U	0.79	0.79	20
38	Supercontig_1.1	37	B24.133F	B	U	0.84	0.84	20
38	Supercontig_1.1	37	B25.135C	B	U	0.81	0.83	20
38	Supercontig_1.1	37	B26.131A	B	U	0.83	0.84	20
38	Supercontig_1.1	37	B27.136A	B	U	0.86	0.86	20
38	Supercontig_1.1	37	B28.13UM	B	U	0.81	0.82	20
38	Supercontig_1.1	37	B29.13MM	B	M	0.79	0.78	20
38	Supercontig_1.1	37	C10.9M3	C	M	0.63	0.63	20
38	Supercontig_1.1	37	C11.9M41	C	M	0.69	0.69	20
38	Supercontig_1.1	37	C12.9U1	C	U	0.65	0.65	20
38	Supercontig_1.1	37	C13.9U2	C	U	0.86	0.87	20
38	Supercontig_1.1	37	C14.9U3	C	U	0.76	0.76	20
38	Supercontig_1.1	37	C15.9U4s	C	U	0.78	0.78	20
38	Supercontig_1.1	37	C30.13LM	C	L	0.81	0.81	20
38	Supercontig_1.1	37	C31.13MP	C	Stock	0.62	0.62	20
38	Supercontig_1.1	37	C4.9L1	C	L	0.70	0.71	20
38	Supercontig_1.1	37	C5.9L2	C	L	0.67	0.67	20
38	Supercontig_1.1	37	C6.9L3	C	L	0.71	0.71	20
38	Supercontig_1.1	37	C7.9L4	C	L	0.71	0.71	20
38	Supercontig_1.1	37	C8.9M1	C	M	0.64	0.65	20
38	Supercontig_1.1	37	C9.9M2	C	M	0.78	0.78	20
38	Supercontig_1.1	37	ctl1.AL1B	A	L	0.84	0.85	20
38	Supercontig_1.1	37	ctl2.AL1B	A	L	0.85	0.84	20
38	Supercontig_1.1	37	ctl3.C9L1	C	L	0.80	0.81	20
39	Supercontig_1.1	38	A10.L4C	A	L	0.84	0.85	20
39	Supercontig_1.1	38	A11.L11G	A	L	0.78	0.78	20
39	Supercontig_1.1	38	A12.L10B	A	L	0.78	0.78	20
39	Supercontig_1.1	38	A13.L3B	A	L	0.80	0.82	20
39	Supercontig_1.1	38	A14.L4E	A	L	0.81	0.81	20
39	Supercontig_1.1	38	A15.L4G	A	L	0.84	0.83	20
39	Supercontig_1.1	38	A16.L7C	A	L	0.81	0.81	20
39	Supercontig_1.1	38	A17.L1B	A	L	0.82	0.83	20
39	Supercontig_1.1	38	A18.S4H	A	S	0.76	0.76	20
39	Supercontig_1.1	38	A19.S3B	A	S	0.80	0.80	20
39	Supercontig_1.1	38	A2.U10A	A	U	0.84	0.83	20
39	Supercontig_1.1	38	A20.S1E	A	S	0.80	0.80	20
39	Supercontig_1.1	38	A21.S8A	A	S	0.77	0.78	20
39	Supercontig_1.1	38	A22.UpperP	A	U	0.82	0.82	20
39	Supercontig_1.1	38	A23.LowerP	A	L	0.85	0.85	20
39	Supercontig_1.1	38	A24.SputuP	A	S	0.75	0.73	20
39	Supercontig_1.1	38	A3.U3G	A	U	0.71	0.71	20
39	Supercontig_1.1	38	A4.U3B	A	U	0.86	0.86	20
39	Supercontig_1.1	38	A5.U10D	A	U	0.73	0.73	20
39	Supercontig_1.1	38	A6.U5C	A	U	0.89	0.88	20
39	Supercontig_1.1	38	A7.U3E	A	U	0.79	0.79	20
39	Supercontig_1.1	38	A8.U2E	A	U	0.78	0.78	20
39	Supercontig_1.1	38	A9.L3D	A	L	0.78	0.79	20
39	Supercontig_1.1	38	ATCC42720	REF	Blood	0.71	0.69	20
39	Supercontig_1.1	38	B16.1310D	B	L	0.83	0.84	20
39	Supercontig_1.1	38	B17.1311G	B	L	0.74	0.75	20
39	Supercontig_1.1	38	B18.1312G	B	L	0.81	0.82	20
39	Supercontig_1.1	38	B19.1310A	B	L	0.83	0.84	20
39	Supercontig_1.1	38	B20.1311A	B	L	0.77	0.78	20
39	Supercontig_1.1	38	B21.1312A	B	L	0.83	0.84	20
39	Supercontig_1.1	38	B22.134E	B	U	0.85	0.85	20
39	Supercontig_1.1	38	B23.133H	B	U	0.83	0.84	20
39	Supercontig_1.1	38	B24.133F	B	U	0.87	0.88	20
39	Supercontig_1.1	38	B25.135C	B	U	0.82	0.83	20
39	Supercontig_1.1	38	B26.131A	B	U	0.84	0.84	20
39	Supercontig_1.1	38	B27.136A	B	U	0.86	0.86	20
39	Supercontig_1.1	38	B28.13UM	B	U	0.80	0.77	20
39	Supercontig_1.1	38	B29.13MM	B	M	0.79	0.79	20
39	Supercontig_1.1	38	C10.9M3	C	M	0.64	0.63	20
39	Supercontig_1.1	38	C11.9M41	C	M	0.70	0.70	20
39	Supercontig_1.1	38	C12.9U1	C	U	0.66	0.67	20
39	Supercontig_1.1	38	C13.9U2	C	U	0.86	0.84	20
39	Supercontig_1.1	38	C14.9U3	C	U	0.75	0.75	20
39	Supercontig_1.1	38	C15.9U4s	C	U	0.77	0.77	20
39	Supercontig_1.1	38	C30.13LM	C	L	0.82	0.82	20
39	Supercontig_1.1	38	C31.13MP	C	Stock	0.63	0.63	20
39	Supercontig_1.1	38	C4.9L1	C	L	0.69	0.69	20
39	Supercontig_1.1	38	C5.9L2	C	L	0.67	0.68	20
39	Supercontig_1.1	38	C6.9L3	C	L	0.72	0.73	20
39	Supercontig_1.1	38	C7.9L4	C	L	0.72	0.73	20
39	Supercontig_1.1	38	C8.9M1	C	M	0.66	0.67	20
39	Supercontig_1.1	38	C9.9M2	C	M	0.79	0.80	20
39	Supercontig_1.1	38	ctl1.AL1B	A	L	0.85	0.86	20
39	Supercontig_1.1	38	ctl2.AL1B	A	L	0.86	0.85	20
39	Supercontig_1.1	38	ctl3.C9L1	C	L	0.80	0.80	20
40	Supercontig_1.1	39	A10.L4C	A	L	0.83	0.85	20
40	Supercontig_1.1	39	A11.L11G	A	L	0.78	0.78	20
40	Supercontig_1.1	39	A12.L10B	A	L	0.78	0.79	20
40	Supercontig_1.1	39	A13.L3B	A	L	0.82	0.82	20
40	Supercontig_1.1	39	A14.L4E	A	L	0.82	0.82	20
40	Supercontig_1.1	39	A15.L4G	A	L	0.83	0.84	20
40	Supercontig_1.1	39	A16.L7C	A	L	0.81	0.82	20
40	Supercontig_1.1	39	A17.L1B	A	L	0.82	0.82	20
40	Supercontig_1.1	39	A18.S4H	A	S	0.75	0.75	20
40	Supercontig_1.1	39	A19.S3B	A	S	0.81	0.81	20
40	Supercontig_1.1	39	A2.U10A	A	U	0.84	0.86	20
40	Supercontig_1.1	39	A20.S1E	A	S	0.80	0.80	20
40	Supercontig_1.1	39	A21.S8A	A	S	0.79	0.80	20
40	Supercontig_1.1	39	A22.UpperP	A	U	0.82	0.81	20
40	Supercontig_1.1	39	A23.LowerP	A	L	0.85	0.87	20
40	Supercontig_1.1	39	A24.SputuP	A	S	0.76	0.77	20
40	Supercontig_1.1	39	A3.U3G	A	U	0.72	0.74	20
40	Supercontig_1.1	39	A4.U3B	A	U	0.84	0.84	20
40	Supercontig_1.1	39	A5.U10D	A	U	0.71	0.70	20
40	Supercontig_1.1	39	A6.U5C	A	U	0.90	0.92	20
40	Supercontig_1.1	39	A7.U3E	A	U	0.82	0.82	20
40	Supercontig_1.1	39	A8.U2E	A	U	0.78	0.79	20
40	Supercontig_1.1	39	A9.L3D	A	L	0.79	0.80	20
40	Supercontig_1.1	39	ATCC42720	REF	Blood	0.71	0.70	20
40	Supercontig_1.1	39	B16.1310D	B	L	0.84	0.84	20
40	Supercontig_1.1	39	B17.1311G	B	L	0.76	0.76	20
40	Supercontig_1.1	39	B18.1312G	B	L	0.83	0.84	20
40	Supercontig_1.1	39	B19.1310A	B	L	0.84	0.84	20
