# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CLUG_01683	CLUG_01683	CLUT_01683T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01684	CLUG_01684	CLUT_01684T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01685	CLUG_01685	CLUT_01685T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01686	CLUG_01686	CLUT_01686T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01687	CLUG_01687	CLUT_01687T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01688	CLUG_01688	CLUT_01688T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01689	CLUG_01689	CLUT_01689T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01690	CLUG_01690	CLUT_01690T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01691	CLUG_01691	CLUT_01691T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01696	CLUG_01696	CLUT_01696T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01697	CLUG_01697	CLUT_01697T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01698	CLUG_01698	CLUT_01698T0	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CLUG_01699	CLUG_01699	CLUT_01699T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01700	CLUG_01700	CLUT_01700T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01701	CLUG_01701	CLUT_01701T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01702	CLUG_01702	CLUT_01702T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_01703	CLUG_01703	CLUT_01703T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01704	CLUG_01704	CLUT_01704T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01705	CLUG_01705	CLUT_01705T0	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CLUG_01706	CLUG_01706	CLUT_01706T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01707	CLUG_01707	CLUT_01707T0	protein_coding	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01708	CLUG_01708	CLUT_01708T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01712	CLUG_01712	CLUT_01712T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01713	CLUG_01713	CLUT_01713T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01714	CLUG_01714	CLUT_01714T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_01715	CLUG_01715	CLUT_01715T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_01716	CLUG_01716	CLUT_01716T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_01717	CLUG_01717	CLUT_01717T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_01718	CLUG_01718	CLUT_01718T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_01719	CLUG_01719	CLUT_01719T0	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_01720	CLUG_01720	CLUT_01720T0	protein_coding	1	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	1
CLUG_01721	CLUG_01721	CLUT_01721T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_01722	CLUG_01722	CLUT_01722T0	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_01723	CLUG_01723	CLUT_01723T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01724	CLUG_01724	CLUT_01724T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01725	CLUG_01725	CLUT_01725T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01726	CLUG_01726	CLUT_01726T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_01727	CLUG_01727	CLUT_01727T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01728	CLUG_01728	CLUT_01728T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01729	CLUG_01729	CLUT_01729T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01730	CLUG_01730	CLUT_01730T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01731	CLUG_01731	CLUT_01731T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01734	CLUG_01734	CLUT_01734T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01735	CLUG_01735	CLUT_01735T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01736	CLUG_01736	CLUT_01736T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01737	CLUG_01737	CLUT_01737T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01738	CLUG_01738	CLUT_01738T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_01739	CLUG_01739	CLUT_01739T0	protein_coding	1	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1
CLUG_01740	CLUG_01740	CLUT_01740T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01741	CLUG_01741	CLUT_01741T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_01742	CLUG_01742	CLUT_01742T0	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	1
CLUG_01743	CLUG_01743	CLUT_01743T0	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3
CLUG_01744	CLUG_01744	CLUT_01744T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_01745	CLUG_01745	CLUT_01745T0	protein_coding	1	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	4
CLUG_01746	CLUG_01746	CLUT_01746T0	protein_coding	1	0	0	4	0	0	0	4	1	0	0	0	0	0	0	0	0	0
CLUG_01747	CLUG_01747	CLUT_01747T0	protein_coding	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0
CLUG_01748	CLUG_01748	CLUT_01748T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01758	CLUG_01758	CLUT_01758T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01759	CLUG_01759	CLUT_01759T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01760	CLUG_01760	CLUT_01760T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01761	CLUG_01761	CLUT_01761T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01762	CLUG_01762	CLUT_01762T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_01763	CLUG_01763	CLUT_01763T0	protein_coding	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
CLUG_01764	CLUG_01764	CLUT_01764T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_01765	CLUG_01765	CLUT_01765T0	protein_coding	1	0	0	4	0	0	0	3	1	0	0	0	0	0	0	0	0	1
CLUG_01766	CLUG_01766	CLUT_01766T0	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_01767	CLUG_01767	CLUT_01767T0	protein_coding	0	0	0	5	0	0	0	3	0	0	0	0	0	0	0	0	0	2
CLUG_01768	CLUG_01768	CLUT_01768T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_01769	CLUG_01769	CLUT_01769T0	protein_coding	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0
CLUG_01772	CLUG_01772	CLUT_01772T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01773	CLUG_01773	CLUT_01773T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01774	CLUG_01774	CLUT_01774T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01775	CLUG_01775	CLUT_01775T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01776	CLUG_01776	CLUT_01776T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01777	CLUG_01777	CLUT_01777T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01778	CLUG_01778	CLUT_01778T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01779	CLUG_01779	CLUT_01779T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01780	CLUG_01780	CLUT_01780T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01781	CLUG_01781	CLUT_01781T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01782	CLUG_01782	CLUT_01782T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01790	CLUG_01790	CLUT_01790T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01791	CLUG_01791	CLUT_01791T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01792	CLUG_01792	CLUT_01792T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01793	CLUG_01793	CLUT_01793T0	protein_coding	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
CLUG_01794	CLUG_01794	CLUT_01794T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01795	CLUG_01795	CLUT_01795T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01802	CLUG_01802	CLUT_01802T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01803	CLUG_01803	CLUT_01803T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01804	CLUG_01804	CLUT_01804T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01805	CLUG_01805	CLUT_01805T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01806	CLUG_01806	CLUT_01806T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01827	CLUG_01827	CLUT_01827T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01828	CLUG_01828	CLUT_01828T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01829	CLUG_01829	CLUT_01829T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01830	CLUG_01830	CLUT_01830T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01831	CLUG_01831	CLUT_01831T0	protein_coding	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1
CLUG_01832	CLUG_01832	CLUT_01832T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01833	CLUG_01833	CLUT_01833T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01834	CLUG_01834	CLUT_01834T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01855	CLUG_01855	CLUT_01855T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01856	CLUG_01856	CLUT_01856T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01857	CLUG_01857	CLUT_01857T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01869	CLUG_01869	CLUT_01869T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01870	CLUG_01870	CLUT_01870T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01871	CLUG_01871	CLUT_01871T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_01872	CLUG_01872	CLUT_01872T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01873	CLUG_01873	CLUT_01873T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01874	CLUG_01874	CLUT_01874T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01879	CLUG_01879	CLUT_01879T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01880	CLUG_01880	CLUT_01880T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01881	CLUG_01881	CLUT_01881T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01882	CLUG_01882	CLUT_01882T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01883	CLUG_01883	CLUT_01883T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01894	CLUG_01894	CLUT_01894T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01895	CLUG_01895	CLUT_01895T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01896	CLUG_01896	CLUT_01896T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01897	CLUG_01897	CLUT_01897T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01905	CLUG_01905	CLUT_01905T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01906	CLUG_01906	CLUT_01906T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01907	CLUG_01907	CLUT_01907T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01908	CLUG_01908	CLUT_01908T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01909	CLUG_01909	CLUT_01909T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01922	CLUG_01922	CLUT_01922T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01923	CLUG_01923	CLUT_01923T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01924	CLUG_01924	CLUT_01924T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01925	CLUG_01925	CLUT_01925T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01926	CLUG_01926	CLUT_01926T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01927	CLUG_01927	CLUT_01927T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01928	CLUG_01928	CLUT_01928T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01937	CLUG_01937	CLUT_01937T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01938	CLUG_01938	CLUT_01938T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01939	CLUG_01939	CLUT_01939T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01940	CLUG_01940	CLUT_01940T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01941	CLUG_01941	CLUT_01941T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_01942	CLUG_01942	CLUT_01942T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01943	CLUG_01943	CLUT_01943T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_01966	CLUG_01966	CLUT_01966T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01967	CLUG_01967	CLUT_01967T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01968	CLUG_01968	CLUT_01968T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01969	CLUG_01969	CLUT_01969T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01970	CLUG_01970	CLUT_01970T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01971	CLUG_01971	CLUT_01971T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01979	CLUG_01979	CLUT_01979T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01980	CLUG_01980	CLUT_01980T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01981	CLUG_01981	CLUT_01981T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01982	CLUG_01982	CLUT_01982T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01983	CLUG_01983	CLUT_01983T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01995	CLUG_01995	CLUT_01995T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_01996	CLUG_01996	CLUT_01996T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01997	CLUG_01997	CLUT_01997T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01998	CLUG_01998	CLUT_01998T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_01999	CLUG_01999	CLUT_01999T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02001	CLUG_02001	CLUT_02001T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02002	CLUG_02002	CLUT_02002T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02003	CLUG_02003	CLUT_02003T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02004	CLUG_02004	CLUT_02004T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02039	CLUG_02039	CLUT_02039T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02040	CLUG_02040	CLUT_02040T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02041	CLUG_02041	CLUT_02041T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02042	CLUG_02042	CLUT_02042T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02054	CLUG_02054	CLUT_02054T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02055	CLUG_02055	CLUT_02055T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02056	CLUG_02056	CLUT_02056T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02057	CLUG_02057	CLUT_02057T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02067	CLUG_02067	CLUT_02067T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02069	CLUG_02069	CLUT_02069T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02070	CLUG_02070	CLUT_02070T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02071	CLUG_02071	CLUT_02071T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02072	CLUG_02072	CLUT_02072T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02073	CLUG_02073	CLUT_02073T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02083	CLUG_02083	CLUT_02083T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02084	CLUG_02084	CLUT_02084T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02085	CLUG_02085	CLUT_02085T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02086	CLUG_02086	CLUT_02086T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02126	CLUG_02126	CLUT_02126T0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	4
CLUG_02127	CLUG_02127	CLUT_02127T0	protein_coding	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0
CLUG_02128	CLUG_02128	CLUT_02128T0	protein_coding	0	0	0	7	0	0	0	4	0	0	0	0	0	0	0	0	0	3
CLUG_02129	CLUG_02129	CLUT_02129T0	protein_coding	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	7
CLUG_02130	CLUG_02130	CLUT_02130T0	protein_coding	0	0	0	7	0	0	0	6	0	0	0	0	0	0	0	0	0	1
CLUG_02131	CLUG_02131	CLUT_02131T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_02132	CLUG_02132	CLUT_02132T0	protein_coding	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	4
CLUG_02133	CLUG_02133	CLUT_02133T0	protein_coding	0	0	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1
CLUG_02134	CLUG_02134	CLUT_02134T0	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_02135	CLUG_02135	CLUT_02135T0	protein_coding	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	3
CLUG_02136	CLUG_02136	CLUT_02136T0	protein_coding	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	1
CLUG_02137	CLUG_02137	CLUT_02137T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02138	CLUG_02138	CLUT_02138T0	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
CLUG_02139	CLUG_02139	CLUT_02139T0	protein_coding	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2
CLUG_02140	CLUG_02140	CLUT_02140T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02141	CLUG_02141	CLUT_02141T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02142	CLUG_02142	CLUT_02142T0	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_02143	CLUG_02143	CLUT_02143T0	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_02144	CLUG_02144	CLUT_02144T0	protein_coding	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	2
CLUG_02145	CLUG_02145	CLUT_02145T0	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1
CLUG_02146	CLUG_02146	CLUT_02146T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02147	CLUG_02147	CLUT_02147T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02148	CLUG_02148	CLUT_02148T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02149	CLUG_02149	CLUT_02149T0	protein_coding	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
CLUG_02150	CLUG_02150	CLUT_02150T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
CLUG_02151	CLUG_02151	CLUT_02151T0	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CLUG_02152	CLUG_02152	CLUT_02152T0	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
