GENE	POSITION	A10.L4C	A11.L11G	A12.L10B	A13.L3B	A14.L4E	A15.L4G	A16.L7C	A17.L1B	A18.S4H	A19.S3B	A2.U10A	A20.S1E	A21.S8A	A22.UpperP	A23.LowerP	A24.SputuP	A3.U3G	A4.U3B	A5.U10D	A6.U5C	A7.U3E	A8.U2E	A9.L3D	ATCC42720	B16.1310D	B17.1311G	B18.1312G	B19.1310A	B20.1311A	B21.1312A	B22.134E	B23.133H	B24.133F	B25.135C	B26.131A	B27.136A	B28.13UM	B29.13MM	C10.9M3	C11.9M41	C12.9U1	C13.9U2	C14.9U3	C15.9U4s	C30.13LM	C31.13MP	C4.9L1	C5.9L2	C6.9L3	C7.9L4	C8.9M1	C9.9M2	ctl1.AL1B	ctl2.AL1B	ctl3.C9L1
CLUG_05127	594272	91.53	115.02	83.23	127.35	117.37	209.76	87.55	67.70	194.69	369.02	111.03	197.10	230.65	323.01	422.88	158.45	182.48	93.15	179.20	876.63	136.11	268.31	108.76	129.37	333.29	324.53	351.47	321.25	273.82	288.12	283.52	267.84	292.68	259.43	265.52	289.11	221.12	245.52	259.77	267.41	338.93	336.65	410.55	344.21	285.18	402.54	287.71	309.63	303.37	281.01	325.38	271.30	278.41	292.47	289.92
CLUG_05128	596347	90.92	109.97	77.19	111.27	102.72	202.47	102.31	78.74	190.58	357.46	111.11	190.22	215.48	303.50	380.42	148.84	162.64	88.80	185.26	826.57	142.03	269.19	106.88	124.65	325.34	292.23	338.09	327.32	280.49	301.34	269.89	274.50	308.05	251.90	272.89	308.07	193.53	219.70	269.01	283.97	336.75	342.63	389.72	347.03	296.39	392.56	284.63	315.14	320.72	271.18	317.08	243.91	290.47	275.19	271.35
CLUG_05129	597758	104.76	127.98	96.04	137.20	109.51	221.83	94.76	80.35	211.75	402.38	108.56	195.50	230.56	313.51	427.63	166.31	181.55	102.92	185.26	877.31	136.88	282.97	105.61	130.53	337.05	327.62	349.20	337.65	275.93	307.01	294.96	275.15	309.08	267.64	291.48	297.79	239.70	255.56	262.48	287.32	334.43	345.21	390.70	346.23	313.03	411.48	281.41	305.65	340.82	285.14	310.31	263.18	284.13	276.20	294.17
CLUG_05130	599497	97.30	120.53	92.78	120.56	121.49	222.49	96.41	79.06	206.72	383.91	108.97	195.89	214.26	306.57	414.21	161.57	175.76	99.29	175.92	880.94	139.00	262.99	109.70	132.08	327.05	315.04	356.42	336.29	295.69	299.95	302.54	273.21	303.47	263.08	284.73	309.44	243.07	271.16	271.48	275.36	340.55	339.46	385.29	344.85	319.13	402.96	288.21	325.66	328.19	292.96	330.32	266.98	285.93	287.35	293.54
CLUG_05131	602573	100.82	107.86	83.45	115.88	108.84	199.33	87.40	73.86	201.11	361.69	102.49	183.05	211.78	303.72	376.31	151.97	157.59	86.43	184.28	857.10	133.25	252.93	99.37	125.31	317.23	309.64	343.42	333.30	290.16	289.62	278.33	262.28	301.18	259.88	256.28	289.00	215.91	236.62	253.10	271.11	341.18	330.87	371.08	344.70	316.31	399.80	274.18	319.09	342.62	267.87	315.50	245.80	281.91	268.63	278.64
CLUG_05132	605491	112.76	130.28	90.42	135.26	115.14	219.79	105.01	86.89	221.41	406.11	116.83	192.10	239.75	315.47	453.41	183.23	187.22	103.06	197.46	934.26	143.64	288.66	103.68	137.14	348.34	361.59	399.20	355.40	314.54	314.47	309.21	286.26	321.55	285.40	293.08	325.16	209.24	243.95	273.98	284.85	344.54	352.45	413.89	358.80	339.27	422.11	298.02	330.12	353.17	284.39	344.85	270.90	317.01	294.94	312.87
CLUG_05133	607194	95.52	118.17	86.73	119.83	108.73	202.52	92.48	79.33	208.85	375.08	106.31	183.53	218.74	302.65	406.01	158.82	172.97	89.63	183.35	855.66	135.84	261.25	105.81	129.33	332.36	335.00	355.40	334.24	290.79	294.87	308.04	282.73	301.77	267.85	283.27	311.22	231.88	259.29	259.63	292.08	348.25	349.41	397.57	353.92	320.30	397.94	288.56	338.06	347.20	276.54	325.80	275.42	286.86	294.23	294.37
CLUG_05134	611314	108.85	120.97	86.55	119.37	120.97	206.61	95.90	83.94	218.44	395.59	107.29	186.67	233.16	311.62	433.45	171.79	182.75	106.39	190.20	886.21	138.42	276.66	104.31	138.50	346.46	341.03	352.89	347.82	311.68	314.30	299.72	279.07	325.69	262.14	288.96	310.30	246.60	269.04	280.84	276.59	343.33	357.22	391.60	341.34	323.02	403.08	295.43	318.70	341.16	287.86	327.82	275.11	298.31	309.33	281.86
CLUG_05135	613111	95.87	129.16	104.15	137.33	122.45	218.71	102.83	83.46	226.79	386.07	118.38	198.92	232.63	358.74	429.28	180.43	188.09	103.81	189.98	913.62	148.08	289.20	105.13	145.42	337.50	351.27	362.63	317.63	294.96	314.16	303.05	298.47	315.50	273.19	263.45	325.75	219.42	243.10	283.99	299.61	402.58	335.15	397.78	361.76	326.42	412.58	330.79	344.71	354.01	310.42	349.19	307.78	307.69	303.27	311.30
CLUG_05136	614895	103.65	120.16	86.13	115.36	115.90	202.88	93.52	85.23	209.50	379.23	115.99	188.64	224.35	302.74	428.26	158.82	176.83	93.85	179.20	863.11	138.26	264.22	110.03	129.71	327.87	318.90	361.04	331.93	285.56	287.46	287.14	267.74	300.72	254.11	284.65	290.11	214.19	240.78	245.95	273.95	334.70	307.64	379.43	339.64	302.53	397.43	272.25	318.61	322.31	268.18	311.67	259.76	284.00	277.64	274.41
CLUG_05137	617773	91.56	110.94	78.94	111.75	104.64	199.40	90.46	70.44	196.22	356.57	102.40	186.31	216.44	297.21	386.41	138.82	161.44	91.45	178.96	811.00	132.31	256.72	106.13	126.54	322.68	309.11	342.39	324.91	291.99	297.22	285.90	277.07	291.62	271.12	287.84	304.85	250.80	268.53	247.79	269.45	335.80	328.51	379.28	325.91	307.14	402.48	284.23	311.59	341.46	271.38	315.08	250.73	275.17	283.42	291.27
CLUG_05138	622164	114.02	132.83	93.09	134.12	115.46	206.45	87.72	91.39	208.41	401.00	114.05	194.46	213.85	310.63	403.71	157.74	188.85	102.07	188.74	887.87	156.27	282.52	127.90	131.64	367.86	373.24	377.44	354.90	345.05	306.05	319.64	311.00	331.27	282.49	314.12	315.92	312.65	357.64	289.72	312.18	413.07	374.53	415.70	379.57	339.69	419.55	343.88	356.94	377.36	317.03	367.18	300.08	327.88	332.36	322.87
CLUG_05139	625234	93.83	125.98	89.82	126.66	119.72	214.04	104.01	82.84	199.13	387.81	109.61	190.93	240.13	312.74	435.97	156.41	176.60	107.09	195.75	876.66	149.73	273.77	110.04	141.69	331.01	337.48	345.60	349.08	297.76	299.71	288.54	291.62	309.35	277.64	717.24	314.16	274.29	249.06	253.33	290.74	367.97	345.86	388.65	350.52	329.61	434.92	297.65	344.38	360.52	293.27	334.30	285.68	296.97	302.58	301.10
CLUG_05140	629018	100.28	134.00	89.15	117.84	113.37	195.71	89.55	81.17	208.28	382.83	103.96	206.71	227.74	334.33	427.58	171.24	171.34	97.20	181.57	898.67	145.86	269.72	108.90	137.77	324.55	333.75	361.11	340.83	294.80	303.99	308.44	277.05	299.85	288.06	707.94	301.85	312.99	288.52	277.69	294.56	377.62	348.44	401.67	360.34	329.37	449.88	303.70	332.13	345.91	305.63	353.54	277.45	297.93	307.00	295.42
CLUG_05141	631477	98.87	121.28	90.12	110.46	119.39	197.92	97.97	82.66	191.17	372.03	103.80	183.69	210.56	298.01	395.23	146.09	168.30	96.57	182.48	836.89	132.11	261.13	102.34	131.59	320.60	326.32	364.81	330.81	297.01	303.90	293.84	289.30	303.01	261.77	723.18	309.81	300.03	280.08	266.46	275.78	346.19	348.88	403.91	346.95	337.96	438.49	279.33	330.06	344.89	287.38	316.88	274.87	302.40	290.89	306.43
CLUG_05142	635280	116.91	142.58	103.04	132.27	136.98	225.48	105.68	90.54	236.54	427.61	117.49	201.26	246.80	345.90	458.21	189.90	195.17	114.19	199.61	963.77	160.93	297.43	117.10	151.48	350.54	355.01	397.74	367.90	320.90	326.82	320.42	315.41	323.56	287.51	767.32	324.12	315.33	283.73	279.14	313.12	388.89	364.93	426.94	374.30	363.46	481.90	309.32	352.20	364.49	293.54	346.20	300.83	323.87	320.87	305.49
CLUG_05143	637733	98.99	115.12	94.44	113.95	116.09	197.77	87.70	78.61	215.30	386.39	105.05	178.26	223.98	304.07	405.92	149.91	177.37	91.65	184.03	859.82	135.93	273.97	109.05	128.75	300.73	319.97	350.30	343.37	292.30	305.53	295.54	290.74	308.66	269.81	737.88	306.55	287.18	262.72	252.15	286.20	338.55	325.52	391.23	325.61	314.75	443.63	284.75	325.49	331.71	291.07	333.30	252.08	306.20	292.67	291.08
CLUG_05144	640278	111.65	131.86	91.77	119.96	118.74	233.74	105.83	77.72	218.67	407.96	115.04	204.89	237.48	320.90	431.33	180.10	182.97	103.14	199.01	931.18	151.05	279.59	119.20	123.12	349.87	367.64	368.50	380.35	308.66	299.98	313.23	308.60	334.29	259.68	734.80	332.34	291.78	276.55	290.36	303.70	366.87	330.11	377.60	345.88	350.51	459.50	300.18	351.64	349.06	313.65	335.97	273.83	334.34	320.84	289.67
CLUG_05145	643292	105.24	109.04	90.21	119.43	100.23	211.40	92.09	70.38	187.00	367.96	101.06	180.00	216.11	298.50	372.60	143.80	173.59	87.01	194.26	847.83	141.73	279.37	109.37	130.87	342.06	372.39	378.53	359.31	324.52	314.83	335.25	314.37	323.70	290.44	750.27	325.12	365.90	346.03	262.70	307.92	380.42	356.08	410.16	367.09	353.23	452.35	292.30	346.65	359.92	300.15	339.66	302.56	306.27	298.17	310.89
CLUG_05146	643400	101.19	103.17	88.97	115.80	96.51	203.00	86.58	69.06	183.77	357.87	99.01	176.52	207.71	292.01	359.99	141.71	171.88	83.82	188.37	824.91	135.10	272.55	104.84	130.10	334.91	364.82	366.94	352.01	314.17	304.80	326.04	303.74	316.72	286.65	729.11	314.72	364.66	341.94	262.13	302.78	378.15	353.74	410.33	368.71	342.66	438.90	295.42	342.89	358.43	303.30	345.17	301.87	298.31	290.44	310.62
CLUG_05147	645714	98.50	135.07	88.59	122.87	125.81	214.13	110.49	84.46	228.13	393.57	117.46	199.27	231.44	324.37	436.46	148.35	183.52	107.47	196.47	882.06	161.72	302.74	113.28	145.25	389.52	387.15	409.28	383.28	350.83	340.97	344.08	342.19	351.81	314.07	768.38	338.18	400.83	391.40	313.49	341.30	420.71	389.00	440.69	386.29	366.20	506.64	331.06	362.20	405.53	323.91	383.28	327.25	347.90	333.29	322.69
CLUG_05148	646515	110.65	116.07	89.98	134.46	120.59	213.10	100.63	82.49	217.83	426.11	99.10	195.89	241.69	323.01	440.78	165.35	205.39	103.63	202.77	894.03	135.24	271.53	106.77	143.63	354.08	350.84	369.71	375.72	314.68	310.73	318.93	308.51	330.78	292.22	712.27	324.72	336.61	330.88	294.29	290.07	395.18	343.26	409.03	389.13	338.02	477.61	321.01	361.37	373.17	295.50	340.26	298.79	318.61	306.26	296.58
CLUG_05149	648641	94.70	132.27	95.30	130.89	125.35	207.33	99.02	91.94	228.47	403.67	118.80	211.26	234.82	311.46	438.03	168.68	173.51	103.20	187.60	876.86	149.63	298.19	114.82	148.20	361.46	341.39	370.88	377.69	337.76	316.97	330.53	298.91	332.81	290.75	321.96	335.53	295.21	294.80	269.30	309.12	356.57	356.01	425.35	386.31	352.74	446.40	306.34	354.03	365.97	316.86	356.60	279.39	329.82	333.80	297.75
CLUG_05150	648647	91.20	129.14	92.68	125.83	119.15	201.80	96.76	89.68	221.98	399.16	117.12	212.03	231.11	306.45	423.18	161.79	166.98	99.17	183.57	858.20	147.09	289.81	114.64	141.03	359.93	340.92	368.54	374.24	331.48	312.74	331.55	300.30	335.73	292.39	315.58	339.78	298.23	305.11	266.92	311.61	354.19	353.28	428.68	383.05	349.33	450.14	309.07	353.31	359.40	316.27	355.79	280.34	330.05	336.34	301.27
CLUG_05151	650621	105.97	134.44	86.89	138.61	110.48	215.02	89.03	79.61	215.42	392.97	123.31	191.24	215.02	306.78	442.78	167.39	183.13	103.87	178.80	862.86	146.59	279.21	109.71	139.42	350.58	348.90	367.76	355.83	312.82	325.62	308.97	307.12	332.18	277.22	292.81	329.90	268.90	307.74	264.21	301.41	383.19	348.62	406.89	362.96	354.55	438.96	289.17	320.87	360.18	303.75	356.20	284.85	316.66	305.10	294.89
CLUG_05152	651916	121.35	143.41	110.49	132.30	137.31	217.77	110.37	95.70	238.24	426.32	115.94	209.51	258.53	348.45	502.13	194.73	204.73	99.86	218.81	959.23	150.59	319.09	128.05	159.69	379.98	365.27	395.14	371.29	339.15	313.68	334.78	330.35	329.56	329.03	320.24	349.30	277.52	311.64	298.81	302.99	393.75	367.44	460.08	391.56	364.93	428.05	327.37	355.57	381.46	295.05	346.34	289.69	319.84	323.48	322.69
CLUG_05153	653116	101.00	127.64	93.58	116.14	117.80	210.49	92.54	85.27	210.41	378.87	111.71	187.05	224.77	291.71	387.57	150.04	169.54	99.08	177.37	829.10	134.00	265.68	104.37	130.18	324.71	335.97	356.29	329.10	287.88	301.70	296.95	281.63	312.10	272.64	290.26	304.89	268.65	292.50	262.96	295.43	366.65	328.70	392.27	337.97	323.14	416.87	282.53	336.06	342.82	290.01	327.14	267.24	309.23	300.86	299.08
CLUG_05154	655931	119.39	142.65	100.62	134.78	127.29	226.69	108.22	96.92	244.62	433.28	129.78	226.08	265.51	361.32	498.70	191.71	196.53	113.44	217.37	974.86	162.37	313.54	124.68	152.50	371.13	366.15	387.89	395.20	319.88	328.28	324.05	329.00	336.77	300.77	313.27	333.89	227.89	258.71	309.44	329.96	389.61	379.26	470.43	379.97	369.21	448.67	325.01	366.06	384.48	327.14	374.92	312.16	324.10	329.11	350.67
CLUG_05155	657644	112.05	138.97	96.91	144.33	127.95	223.29	98.98	92.72	230.30	428.25	125.38	205.27	247.98	344.92	455.87	185.50	189.36	98.75	203.82	944.34	149.57	305.87	124.76	160.30	369.01	361.65	393.70	369.30	321.52	316.03	310.32	330.38	354.10	300.97	319.98	333.67	230.18	263.39	301.92	314.30	408.75	367.44	449.22	382.12	339.08	446.72	316.28	353.73	386.01	313.53	363.37	288.68	323.18	322.18	316.28
CLUG_05156	661114	113.06	132.72	95.98	131.64	123.69	219.59	106.29	94.01	220.28	407.39	125.22	198.41	242.07	319.09	445.21	170.33	189.23	115.00	193.53	940.69	152.79	294.90	120.06	150.07	361.49	371.80	404.22	370.83	321.78	326.37	334.85	328.77	345.61	301.77	311.40	328.92	268.52	320.67	287.10	630.96	416.95	372.82	412.44	386.19	353.06	434.27	321.24	363.58	750.58	623.60	360.21	306.60	343.85	316.48	317.45
CLUG_05157	663877	120.66	150.53	100.11	135.63	140.31	236.39	108.86	89.14	239.40	438.65	130.40	225.27	256.79	362.16	520.18	198.86	186.31	127.30	213.08	970.74	164.73	306.86	130.00	155.25	385.58	399.82	420.26	391.09	328.51	332.18	318.16	339.90	348.26	308.50	333.58	349.74	281.77	300.50	304.59	612.69	408.26	348.73	449.09	372.04	355.63	429.16	306.43	340.99	726.39	645.72	348.51	276.16	341.40	340.26	328.52
CLUG_05158	665405	108.06	134.88	99.14	128.28	123.42	231.05	108.70	89.00	228.65	418.24	119.02	203.91	238.57	333.43	461.07	171.24	190.50	106.04	194.17	937.03	153.80	290.71	118.10	144.75	356.22	374.16	386.05	369.21	320.07	325.92	322.21	326.80	335.46	281.88	310.80	334.90	243.74	276.51	290.59	620.39	393.76	375.00	424.15	361.35	341.73	452.35	303.50	360.33	723.51	612.94	339.93	285.52	332.62	320.07	312.28
CLUG_05159	668718	106.05	129.06	107.50	143.26	117.08	236.49	105.81	101.19	226.15	435.13	116.58	208.87	265.79	355.38	483.83	173.04	195.46	102.64	204.22	962.38	157.08	302.15	125.78	162.73	372.79	371.61	389.51	373.83	351.35	334.57	333.21	337.01	332.45	291.85	299.67	315.91	253.76	282.46	286.43	310.65	380.51	348.40	432.27	363.71	354.52	448.27	324.80	361.53	375.08	320.57	378.63	286.58	322.40	325.89	323.25
CLUG_05160	669713	103.61	122.30	95.85	109.18	114.76	210.68	100.95	84.77	224.87	391.04	112.21	201.73	238.11	327.18	433.76	141.88	168.86	91.84	197.49	874.70	141.91	292.35	115.78	171.42	348.41	339.46	352.97	353.18	288.59	285.45	272.34	294.31	301.48	262.86	266.07	300.74	230.73	245.95	269.10	283.64	359.97	315.31	385.17	338.83	302.66	409.13	283.58	311.42	342.19	305.29	333.88	259.40	272.99	299.20	285.79
CLUG_05161	670688	110.92	127.71	97.70	138.16	130.38	233.46	102.67	82.71	231.23	406.53	123.15	211.29	238.58	336.21	449.81	171.41	191.03	106.72	195.01	913.75	143.34	298.24	120.79	139.03	353.28	357.53	387.25	358.75	316.94	310.18	313.99	321.60	338.04	285.86	293.26	318.72	251.56	303.96	279.74	314.91	378.62	351.05	424.69	365.90	346.71	451.86	305.76	342.92	362.74	313.95	337.22	276.28	322.55	317.98	315.91
CLUG_05162	672572	125.92	153.89	118.13	150.59	150.48	260.31	121.95	99.39	264.73	467.70	146.32	233.25	270.80	396.95	529.15	208.17	215.33	116.94	219.32	1042.78	174.62	333.08	142.25	172.23	397.94	395.87	409.62	399.81	335.82	354.60	345.01	341.34	367.17	307.01	334.28	355.51	256.52	279.73	296.61	336.26	419.10	395.63	460.36	390.68	355.70	461.12	329.95	363.67	395.60	336.99	368.42	315.02	353.75	351.35	334.19
CLUG_05163	674631	118.69	147.67	107.45	145.69	134.07	249.65	108.90	98.26	239.12	434.01	134.96	218.02	256.59	364.83	506.65	194.21	200.96	114.38	202.22	979.38	164.46	319.06	126.97	155.35	383.27	385.11	403.85	354.14	351.95	335.41	330.70	335.31	348.46	297.61	305.36	332.98	216.16	256.04	289.67	322.98	407.35	367.19	459.10	383.05	357.29	468.73	317.40	363.20	388.95	326.54	362.42	302.69	325.07	333.73	317.51
CLUG_05164	677791	106.79	127.49	96.35	125.22	140.24	208.02	97.07	89.79	197.27	368.68	120.48	207.73	211.31	305.95	404.93	159.56	176.93	108.89	182.99	861.03	151.11	269.44	97.49	135.02	348.60	380.06	412.06	392.29	357.27	330.80	331.63	339.48	301.51	298.43	280.96	320.77	298.26	339.78	307.13	370.65	431.40	366.87	439.77	385.46	343.19	483.25	356.76	372.54	438.14	336.56	366.83	321.12	306.63	333.33	313.63
CLUG_05165	680739	134.37	151.92	111.74	154.11	141.62	253.90	112.70	102.65	250.65	460.52	141.68	233.43	273.40	378.35	533.60	201.89	220.32	115.82	211.65	1010.00	172.13	323.09	132.33	173.12	386.83	405.81	427.91	402.56	351.60	337.08	352.18	354.04	365.08	310.96	325.03	331.64	265.05	304.32	315.16	335.26	420.30	392.74	453.53	399.92	363.55	470.71	322.66	373.31	395.96	344.26	388.05	307.31	350.87	336.47	333.68
CLUG_05166	684227	126.90	169.60	106.04	149.79	134.30	257.00	116.00	92.01	270.63	451.18	130.98	246.07	260.33	389.32	522.92	206.20	218.88	117.84	225.18	1023.60	173.71	327.50	141.16	151.11	383.08	405.19	412.79	373.30	341.31	354.86	350.31	368.03	363.74	316.44	303.60	343.72	268.13	296.65	322.54	344.52	436.13	400.99	473.28	357.15	357.91	481.92	330.64	406.79	396.54	345.39	381.11	333.71	353.40	363.35	338.02
CLUG_05167	684251	128.12	170.18	104.84	148.12	133.53	256.96	117.23	90.33	271.45	449.11	129.72	246.13	259.16	389.42	523.38	205.74	220.15	118.18	223.40	1025.29	173.98	327.10	143.10	152.24	384.88	404.67	412.24	372.79	340.93	354.37	350.21	368.07	361.64	317.34	302.50	343.36	266.72	296.31	321.20	344.08	437.24	401.27	473.33	352.72	356.82	479.59	329.19	407.85	396.69	345.84	380.53	333.00	353.52	363.91	337.87
CLUG_05168	685368	136.17	153.06	109.39	156.60	139.99	245.66	105.85	100.81	250.22	451.69	140.02	222.18	266.41	370.84	532.31	199.07	202.49	113.57	201.94	981.71	173.92	328.04	130.55	162.31	378.31	399.48	435.43	400.41	356.09	348.87	349.54	382.04	361.24	320.90	336.53	349.75	254.54	291.47	319.61	343.63	445.28	404.24	483.00	409.49	371.16	486.06	335.41	376.42	405.90	346.45	388.95	309.84	347.58	350.03	338.60
CLUG_05169	688781	100.55	129.37	94.24	136.08	116.24	101.83	100.01	84.71	110.49	205.67	123.72	102.66	125.34	243.77	327.23	102.68	84.55	105.89	97.14	458.01	154.81	139.08	112.48	148.31	371.44	393.60	403.83	394.83	340.79	328.94	331.68	334.64	339.02	313.05	328.80	326.26	318.75	336.12	307.05	333.76	407.15	365.43	449.05	383.60	360.71	465.34	318.83	367.79	382.79	331.67	366.04	298.29	342.89	347.52	326.64
CLUG_05170	690539	136.59	153.34	116.17	159.27	125.67	137.43	120.09	111.50	131.59	234.28	141.50	135.87	154.82	288.56	405.21	115.93	99.63	114.48	121.10	503.74	168.29	155.75	145.78	172.37	389.73	420.06	443.11	392.11	361.66	327.67	342.41	360.51	357.77	317.45	318.24	387.41	270.50	312.50	326.96	367.93	462.37	430.98	475.02	412.52	375.78	509.33	347.89	384.46	428.33	347.07	385.47	310.18	374.43	345.50	359.93
CLUG_05171	691695	154.51	150.06	133.20	136.72	146.40	131.86	108.84	85.81	117.31	221.12	160.99	128.16	123.50	266.96	459.25	123.76	102.77	122.57	115.80	478.33	188.14	160.34	154.71	173.11	403.12	442.71	445.71	396.00	356.56	370.16	355.00	377.44	394.55	319.61	332.05	355.21	251.76	283.84	330.94	350.43	424.32	392.28	493.87	345.17	383.34	518.53	352.16	414.20	435.11	357.03	381.20	310.12	373.82	352.20	350.31
CLUG_05172	692300	116.72	148.17	111.30	145.60	136.95	119.83	108.50	94.39	125.81	227.21	130.47	112.46	146.72	264.21	399.41	115.59	103.52	117.53	110.06	491.53	178.04	157.99	132.49	165.79	370.42	406.56	430.42	404.14	353.54	335.62	345.06	360.01	356.65	316.21	340.85	348.97	249.74	300.73	333.16	355.35	454.77	401.37	478.34	404.52	374.41	479.80	344.28	388.18	412.12	354.63	398.19	339.47	365.19	350.38	342.08
CLUG_05173	694396	122.90	136.55	115.61	134.90	138.35	128.10	102.14	93.35	128.52	216.52	129.47	109.39	144.47	271.20	367.99	100.75	113.47	116.44	109.45	484.09	176.38	143.01	120.97	153.85	402.74	431.15	411.06	395.54	370.94	347.39	359.29	363.21	377.00	326.78	326.93	388.83	333.02	372.11	335.05	375.56	483.48	409.11	479.76	416.21	376.35	511.93	377.72	391.22	419.89	361.69	412.06	351.01	369.40	357.99	341.01
CLUG_05174	694408	118.98	132.43	111.72	132.03	138.97	127.80	101.76	93.25	128.98	214.19	128.13	110.63	144.03	268.12	361.33	99.63	115.91	116.72	108.59	481.72	176.11	142.83	120.27	152.67	403.57	429.88	408.80	391.16	369.88	344.89	359.12	367.41	377.35	326.23	322.58	392.65	338.42	376.98	336.04	372.46	481.39	410.07	482.02	416.21	380.69	509.78	379.60	389.16	420.48	359.92	407.14	349.00	367.17	353.22	344.00
CLUG_05175	695924	111.67	123.52	91.10	158.91	130.46	113.22	103.49	90.46	108.49	221.61	120.67	110.45	142.77	250.23	374.94	110.06	89.03	100.44	116.61	461.89	162.59	147.59	131.62	143.48	359.52	373.27	407.13	399.61	333.48	315.84	326.50	333.15	327.25	309.91	323.38	366.12	223.18	267.04	292.36	326.83	428.81	379.00	461.82	376.07	351.92	452.47	344.36	369.22	386.69	338.17	380.15	296.44	333.45	343.22	327.80
CLUG_05176	696520	112.33	134.65	110.49	134.20	121.56	121.57	107.69	86.94	115.47	232.74	123.09	96.02	152.99	284.33	408.13	106.22	87.59	114.29	117.24	500.07	149.26	160.63	130.68	154.85	404.47	437.81	434.60	400.06	322.12	335.36	329.76	366.26	335.88	314.82	321.37	361.77	240.12	265.72	322.86	345.47	451.76	397.64	476.31	401.00	332.17	485.90	349.72	406.03	411.92	361.19	440.21	348.09	374.15	361.86	349.47
CLUG_05177	696773	125.07	141.65	104.49	133.23	123.68	113.46	106.77	91.60	128.39	206.76	135.26	109.42	153.13	276.76	418.50	105.94	80.97	101.97	112.53	497.79	157.39	152.67	132.84	163.99	362.83	403.61	401.94	386.35	312.65	319.11	326.23	338.47	318.34	293.28	300.05	338.30	218.88	244.44	291.06	304.47	388.30	357.81	434.30	362.84	318.75	442.13	321.17	351.01	389.07	320.84	392.76	299.30	353.26	352.98	306.80
CLUG_05178	697706	120.30	135.36	103.31	136.05	125.79	118.55	109.31	88.37	114.13	228.87	128.24	107.32	133.37	248.90	351.79	90.65	102.88	103.47	107.43	468.01	167.24	142.68	117.96	147.06	351.99	414.09	412.93	396.77	345.15	331.45	329.01	353.25	347.57	324.57	326.78	352.04	271.25	306.59	314.79	329.61	444.82	378.11	457.56	383.56	357.12	475.02	350.77	380.29	414.97	350.13	391.81	309.81	344.94	346.43	327.18
CLUG_05179	699499	142.15	150.08	110.53	160.75	154.57	130.23	108.72	98.01	127.20	233.99	143.46	125.38	159.65	301.46	432.23	119.26	108.74	118.32	110.68	540.85	179.32	181.77	140.87	188.00	409.56	438.59	451.23	417.96	366.91	377.28	353.23	390.73	352.85	334.17	338.59	369.54	251.64	260.06	343.98	372.45	490.33	425.83	504.32	420.55	397.61	503.46	376.78	412.93	459.80	390.18	408.87	368.70	390.00	357.22	364.73
CLUG_05180	699508	142.34	150.59	111.00	162.19	154.86	131.01	109.21	99.17	126.66	234.90	143.44	125.90	159.91	300.80	434.94	120.75	109.17	118.23	110.72	542.98	180.67	181.26	140.83	188.75	407.33	438.49	451.86	418.96	366.62	376.09	354.97	392.21	354.46	334.36	340.95	369.67	248.51	260.21	344.20	372.75	491.23	426.76	506.90	420.79	398.02	502.73	377.88	413.91	460.01	389.63	408.47	366.79	390.88	359.03	365.37
CLUG_05181	701223	114.67	135.06	103.80	137.72	131.64	115.67	98.12	94.51	119.40	207.28	122.33	111.89	133.85	237.72	370.12	100.03	86.71	104.23	96.41	455.02	178.71	159.80	116.07	161.93	350.83	396.72	423.73	400.46	347.10	334.55	336.10	342.98	361.26	290.32	317.96	341.38	274.98	312.00	329.18	331.41	443.35	386.11	486.55	397.87	349.79	488.37	330.45	396.49	442.15	354.65	382.23	306.52	326.14	332.81	358.69
CLUG_05182	701610	111.02	146.08	100.99	129.82	128.24	118.08	96.02	86.10	119.18	206.65	131.85	97.91	130.21	251.95	358.52	95.86	81.04	98.26	92.45	443.85	158.12	144.79	127.68	141.18	341.48	400.99	406.94	383.57	333.75	320.45	330.04	341.89	342.46	284.81	322.69	335.07	287.06	327.13	309.61	331.14	439.39	374.66	491.88	373.52	346.85	472.29	313.95	368.06	414.96	346.06	378.95	291.03	325.90	332.70	347.51
CLUG_05183	702137	132.46	164.03	108.96	143.15	143.22	124.01	102.87	95.79	126.50	223.69	151.23	102.26	135.95	290.71	389.70	103.53	88.50	97.60	104.70	491.32	149.49	151.40	153.13	146.49	363.04	435.29	417.78	412.20	351.26	340.28	346.83	375.34	360.22	313.28	342.68	354.21	324.08	349.07	316.39	358.14	472.71	410.67	504.55	385.75	374.91	483.06	330.99	390.15	433.62	371.10	439.16	308.56	347.70	361.05	355.52
CLUG_05184	703281	113.50	138.03	104.72	147.84	136.27	112.53	112.97	92.30	129.71	221.07	127.64	107.24	137.51	261.26	387.59	105.96	98.70	113.52	106.44	495.62	160.69	156.52	124.28	168.30	368.30	393.19	396.67	398.90	334.54	336.81	319.11	347.55	339.67	297.52	333.72	363.76	273.30	299.81	306.47	353.93	432.99	372.85	476.32	380.81	354.23	494.83	326.24	385.91	408.34	346.26	387.96	306.56	346.27	341.08	359.58
